cohort,head,draw,alpha,stratum,degenerate,coverage,miss_rate,referral,set_size,n_test
pad,primary,54,0.1,B,False,0.8571428571428571,,0.8571428571428571,2.5714285714285716,14
pad,pad_only,54,0.15,M1,False,0.9696969696969697,0.0,1.0,2.787878787878788,33
pad,pad_only,54,0.15,M2,False,0.8251748251748252,0.0,1.0,2.3146853146853146,143
pad,pad_only,54,0.15,M3,False,0.8928571428571429,0.011904761904761904,0.9880952380952381,2.619047619047619,84
pad,pad_only,54,0.15,B,False,0.7857142857142857,,0.7142857142857143,2.0714285714285716,14
pad,primary,54,0.15,M1,False,0.9696969696969697,0.0,1.0,3.3636363636363638,33
pad,primary,54,0.15,M2,False,0.7622377622377622,0.0,1.0,2.2447552447552446,143
pad,primary,54,0.15,M3,False,0.9166666666666666,0.0,1.0,2.857142857142857,84
pad,primary,54,0.15,B,False,0.8571428571428571,,0.8571428571428571,2.357142857142857,14
hiba,pad_only,54,0.05,M1,False,1.0,0.0,1.0,7.416666666666667,12
hiba,pad_only,54,0.05,M2,False,0.9523809523809523,0.0,1.0,6.785714285714286,126
hiba,pad_only,54,0.05,M3,False,1.0,0.0,1.0,7.3076923076923075,13
hiba,pad_only,54,0.05,B,False,0.9885496183206107,,1.0,6.851145038167939,262
hiba,primary,54,0.05,M1,False,0.9166666666666666,0.0,1.0,6.25,12
hiba,primary,54,0.05,M2,False,0.9444444444444444,0.0,1.0,6.571428571428571,126
hiba,primary,54,0.05,M3,False,1.0,0.0,1.0,6.3076923076923075,13
hiba,primary,54,0.05,B,False,0.9885496183206107,,1.0,5.732824427480916,262
hiba,pad_only,54,0.1,M1,False,0.9166666666666666,0.0,1.0,6.75,12
hiba,pad_only,54,0.1,M2,False,0.9285714285714286,0.0,1.0,6.531746031746032,126
hiba,pad_only,54,0.1,M3,False,1.0,0.0,1.0,7.0,13
hiba,pad_only,54,0.1,B,False,0.9885496183206107,,1.0,6.5458015267175576,262
hiba,primary,54,0.1,M1,False,0.9166666666666666,0.0,1.0,4.916666666666667,12
hiba,primary,54,0.1,M2,False,0.8809523809523809,0.0,1.0,5.031746031746032,126
hiba,primary,54,0.1,M3,False,1.0,0.0,1.0,5.076923076923077,13
hiba,primary,54,0.1,B,False,0.9656488549618321,,0.9923664122137404,4.152671755725191,262
hiba,pad_only,54,0.15,M1,False,0.9166666666666666,0.0,1.0,6.416666666666667,12
hiba,pad_only,54,0.15,M2,False,0.8809523809523809,0.0,1.0,6.007936507936508,126
hiba,pad_only,54,0.15,M3,False,0.9230769230769231,0.0,1.0,5.846153846153846,13
hiba,pad_only,54,0.15,B,False,0.9885496183206107,,0.9961832061068703,5.061068702290076,262
hiba,primary,54,0.15,M1,False,0.8333333333333334,0.0,1.0,4.083333333333333,12
hiba,primary,54,0.15,M2,False,0.8174603174603174,0.015873015873015872,0.9841269841269841,3.857142857142857,126
hiba,primary,54,0.15,M3,False,0.9230769230769231,0.0,1.0,4.230769230769231,13
hiba,primary,54,0.15,B,False,0.9541984732824428,,0.8625954198473282,3.1297709923664123,262
pad,pad_only,55,0.05,M1,False,1.0,0.0,1.0,6.473684210526316,19
pad,pad_only,55,0.05,M2,False,0.9343065693430657,0.0,1.0,6.109489051094891,137
pad,pad_only,55,0.05,M3,False,1.0,0.0,1.0,6.338235294117647,68
pad,pad_only,55,0.05,B,False,1.0,,1.0,4.9411764705882355,17
pad,primary,55,0.05,M1,False,1.0,0.0,1.0,4.157894736842105,19
pad,primary,55,0.05,M2,False,0.9854014598540146,0.0,1.0,4.124087591240876,137
pad,primary,55,0.05,M3,False,1.0,0.0,1.0,4.529411764705882,68
pad,primary,55,0.05,B,False,1.0,,1.0,3.823529411764706,17
pad,pad_only,55,0.1,M1,False,0.8947368421052632,0.0,1.0,3.0,19
pad,pad_only,55,0.1,M2,False,0.8832116788321168,0.0,1.0,2.883211678832117,137
pad,pad_only,55,0.1,M3,False,0.9705882352941176,0.014705882352941176,0.9852941176470589,3.1323529411764706,68
pad,pad_only,55,0.1,B,False,0.9411764705882353,,0.8235294117647058,2.9411764705882355,17
pad,primary,55,0.1,M1,False,1.0,0.0,1.0,3.526315789473684,19
pad,primary,55,0.1,M2,False,0.9562043795620438,0.0,1.0,3.291970802919708,137
pad,primary,55,0.1,M3,False,1.0,0.0,1.0,3.426470588235294,68
pad,primary,55,0.1,B,False,0.9411764705882353,,1.0,3.411764705882353,17
pad,pad_only,55,0.15,M1,False,0.8947368421052632,0.0,1.0,2.4210526315789473,19
pad,pad_only,55,0.15,M2,False,0.8394160583941606,0.0,1.0,2.562043795620438,137
pad,pad_only,55,0.15,M3,False,0.8676470588235294,0.029411764705882353,0.9705882352941176,2.573529411764706,68
pad,pad_only,55,0.15,B,False,0.9411764705882353,,0.7058823529411765,2.411764705882353,17
pad,primary,55,0.15,M1,False,0.8947368421052632,0.0,1.0,3.0,19
pad,primary,55,0.15,M2,False,0.8759124087591241,0.0,1.0,2.9635036496350367,137
pad,primary,55,0.15,M3,False,0.9705882352941176,0.0,1.0,3.2058823529411766,68
pad,primary,55,0.15,B,False,0.9411764705882353,,1.0,3.2941176470588234,17
hiba,pad_only,55,0.05,M1,False,0.95,0.0,1.0,7.4,20
hiba,pad_only,55,0.05,M2,False,0.9504132231404959,0.0,1.0,6.801652892561983,121
hiba,pad_only,55,0.05,M3,False,1.0,0.0,1.0,7.333333333333333,18
hiba,pad_only,55,0.05,B,False,0.9863636363636363,,1.0,6.8136363636363635,220
hiba,primary,55,0.05,M1,False,1.0,0.0,1.0,5.85,20
hiba,primary,55,0.05,M2,False,0.9173553719008265,0.0,1.0,5.892561983471074,121
hiba,primary,55,0.05,M3,False,0.9444444444444444,0.0,1.0,5.5,18
hiba,primary,55,0.05,B,False,0.9727272727272728,,1.0,4.840909090909091,220
hiba,pad_only,55,0.1,M1,False,0.95,0.0,1.0,6.5,20
hiba,pad_only,55,0.1,M2,False,0.9090909090909091,0.0,1.0,6.355371900826446,121
hiba,pad_only,55,0.1,M3,False,0.8333333333333334,0.0,1.0,6.333333333333333,18
hiba,pad_only,55,0.1,B,False,0.9863636363636363,,1.0,5.4772727272727275,220
hiba,primary,55,0.1,M1,False,0.9,0.0,1.0,4.15,20
hiba,primary,55,0.1,M2,False,0.8181818181818182,0.03305785123966942,0.9669421487603306,4.041322314049586,121
hiba,primary,55,0.1,M3,False,0.9444444444444444,0.0,1.0,4.666666666666667,18
hiba,primary,55,0.1,B,False,0.9454545454545454,,0.9227272727272727,3.440909090909091,220
hiba,pad_only,55,0.15,M1,False,0.7,0.05,0.95,3.95,20
hiba,pad_only,55,0.15,M2,False,0.8677685950413223,0.0,1.0,4.909090909090909,121
hiba,pad_only,55,0.15,M3,False,0.8333333333333334,0.0,1.0,4.833333333333333,18
hiba,pad_only,55,0.15,B,False,0.9409090909090909,,0.9727272727272728,4.25,220
hiba,primary,55,0.15,M1,False,0.9,0.05,0.95,3.45,20
hiba,primary,55,0.15,M2,False,0.7768595041322314,0.03305785123966942,0.9669421487603306,3.347107438016529,121
hiba,primary,55,0.15,M3,False,0.9444444444444444,0.0,1.0,3.888888888888889,18
hiba,primary,55,0.15,B,False,0.8863636363636364,,0.6954545454545454,2.5727272727272728,220
pad,pad_only,56,0.05,M1,False,0.96,0.0,1.0,5.8,25
pad,pad_only,56,0.05,M2,False,0.9567901234567902,0.0,1.0,6.216049382716049,162
pad,pad_only,56,0.05,M3,False,0.9868421052631579,0.0,1.0,6.276315789473684,76
pad,pad_only,56,0.05,B,False,1.0,,1.0,4.526315789473684,19
pad,primary,56,0.05,M1,False,0.84,0.0,1.0,3.92,25
pad,primary,56,0.05,M2,False,0.9753086419753086,0.0,1.0,4.12962962962963,162
pad,primary,56,0.05,M3,False,0.9736842105263158,0.0,1.0,4.171052631578948,76
pad,primary,56,0.05,B,False,1.0,,1.0,3.4210526315789473,19
pad,pad_only,56,0.1,M1,False,0.96,0.0,1.0,3.16,25
pad,pad_only,56,0.1,M2,False,0.9012345679012346,0.0,1.0,2.950617283950617,162
pad,pad_only,56,0.1,M3,False,0.9868421052631579,0.0,1.0,3.1710526315789473,76
pad,pad_only,56,0.1,B,False,0.9473684210526315,,0.631578947368421,2.5789473684210527,19
pad,primary,56,0.1,M1,False,0.84,0.0,1.0,2.88,25
pad,primary,56,0.1,M2,False,0.8580246913580247,0.0,1.0,2.8395061728395063,162
pad,primary,56,0.1,M3,False,0.9605263157894737,0.0,1.0,2.9210526315789473,76
pad,primary,56,0.1,B,False,0.7368421052631579,,0.9473684210526315,2.6315789473684212,19
pad,pad_only,56,0.15,M1,False,0.88,0.0,1.0,2.8,25
pad,pad_only,56,0.15,M2,False,0.8703703703703703,0.0,1.0,2.6296296296296298,162
pad,pad_only,56,0.15,M3,False,0.9736842105263158,0.0,1.0,2.9473684210526314,76
pad,pad_only,56,0.15,B,False,0.9473684210526315,,0.47368421052631576,2.3684210526315788,19
pad,primary,56,0.15,M1,False,0.84,0.0,1.0,2.76,25
pad,primary,56,0.15,M2,False,0.808641975308642,0.0,1.0,2.5,162
pad,primary,56,0.15,M3,False,0.9078947368421053,0.0,1.0,2.6578947368421053,76
pad,primary,56,0.15,B,False,0.7368421052631579,,0.8947368421052632,2.4210526315789473,19
hiba,pad_only,56,0.05,M1,False,1.0,0.0,1.0,7.44,25
hiba,pad_only,56,0.05,M2,False,0.9732142857142857,0.0,1.0,6.946428571428571,112
hiba,pad_only,56,0.05,M3,False,1.0,0.0,1.0,8.0,10
hiba,pad_only,56,0.05,B,False,0.9767441860465116,,1.0,6.930232558139535,172
hiba,primary,56,0.05,M1,False,0.96,0.0,1.0,6.48,25
hiba,primary,56,0.05,M2,False,0.9821428571428571,0.0,1.0,6.6875,112
hiba,primary,56,0.05,M3,False,1.0,0.0,1.0,6.3,10
hiba,primary,56,0.05,B,False,0.9825581395348837,,1.0,6.22093023255814,172
hiba,pad_only,56,0.1,M1,False,0.96,0.0,1.0,6.92,25
hiba,pad_only,56,0.1,M2,False,0.9375,0.0,1.0,6.535714285714286,112
hiba,pad_only,56,0.1,M3,False,1.0,0.0,1.0,7.7,10
hiba,pad_only,56,0.1,B,False,0.9767441860465116,,1.0,6.255813953488372,172
hiba,primary,56,0.1,M1,False,0.8,0.0,1.0,4.4,25
hiba,primary,56,0.1,M2,False,0.9375,0.008928571428571428,0.9910714285714286,4.794642857142857,112
hiba,primary,56,0.1,M3,False,1.0,0.0,1.0,4.8,10
hiba,primary,56,0.1,B,False,0.9476744186046512,,0.9534883720930233,4.122093023255814,172
hiba,pad_only,56,0.15,M1,False,0.96,0.0,1.0,5.6,25
hiba,pad_only,56,0.15,M2,False,0.8928571428571429,0.0,1.0,5.071428571428571,112
hiba,pad_only,56,0.15,M3,False,0.7,0.1,0.9,4.4,10
hiba,pad_only,56,0.15,B,False,0.936046511627907,,0.9941860465116279,4.563953488372093,172
hiba,primary,56,0.15,M1,False,0.8,0.0,1.0,4.04,25
hiba,primary,56,0.15,M2,False,0.9107142857142857,0.008928571428571428,0.9910714285714286,4.035714285714286,112
hiba,primary,56,0.15,M3,False,0.9,0.0,1.0,4.1,10
hiba,primary,56,0.15,B,False,0.936046511627907,,0.9069767441860465,3.4709302325581395,172
pad,pad_only,57,0.05,M1,False,0.8888888888888888,0.0,1.0,2.8333333333333335,18
pad,pad_only,57,0.05,M2,False,0.9741935483870968,0.0,1.0,3.2193548387096773,155
pad,pad_only,57,0.05,M3,False,0.9841269841269841,0.0,1.0,3.3492063492063493,63
pad,pad_only,57,0.05,B,False,0.7777777777777778,,0.7777777777777778,3.0,18
pad,primary,57,0.05,M1,False,1.0,0.0,1.0,4.055555555555555,18
pad,primary,57,0.05,M2,False,0.9612903225806452,0.0,1.0,3.4,155
pad,primary,57,0.05,M3,False,1.0,0.0,1.0,3.6825396825396823,63
pad,primary,57,0.05,B,False,0.8333333333333334,,1.0,3.388888888888889,18
pad,pad_only,57,0.1,M1,False,0.8888888888888888,0.0,1.0,2.5,18
pad,pad_only,57,0.1,M2,False,0.9354838709677419,0.0,1.0,2.8,155
pad,pad_only,57,0.1,M3,False,0.9047619047619048,0.015873015873015872,0.9841269841269841,2.7142857142857144,63
pad,pad_only,57,0.1,B,False,0.6666666666666666,,0.7222222222222222,2.1666666666666665,18
pad,primary,57,0.1,M1,False,1.0,0.0,1.0,3.888888888888889,18
pad,primary,57,0.1,M2,False,0.9032258064516129,0.0,1.0,2.9290322580645163,155
pad,primary,57,0.1,M3,False,0.9523809523809523,0.0,1.0,2.9523809523809526,63
pad,primary,57,0.1,B,False,0.8333333333333334,,1.0,3.0555555555555554,18
pad,pad_only,57,0.15,M1,False,0.8888888888888888,0.0,1.0,2.4444444444444446,18
pad,pad_only,57,0.15,M2,False,0.8903225806451613,0.0,1.0,2.5161290322580645,155
pad,pad_only,57,0.15,M3,False,0.8412698412698413,0.015873015873015872,0.9841269841269841,2.4603174603174605,63
pad,pad_only,57,0.15,B,False,0.6666666666666666,,0.7222222222222222,2.1666666666666665,18
pad,primary,57,0.15,M1,False,0.9444444444444444,0.0,1.0,3.6666666666666665,18
pad,primary,57,0.15,M2,False,0.8903225806451613,0.0,1.0,2.7483870967741937,155
pad,primary,57,0.15,M3,False,0.9523809523809523,0.0,1.0,2.857142857142857,63
pad,primary,57,0.15,B,False,0.8333333333333334,,1.0,2.9444444444444446,18
hiba,pad_only,57,0.05,M1,False,1.0,0.0,1.0,8.0,11
hiba,pad_only,57,0.05,M2,False,0.9765625,0.0,1.0,7.65625,128
hiba,pad_only,57,0.05,M3,False,1.0,0.0,1.0,7.923076923076923,13
hiba,pad_only,57,0.05,B,False,1.0,,1.0,7.692015209125476,263
hiba,primary,57,0.05,M1,False,0.9090909090909091,0.0,1.0,6.090909090909091,11
hiba,primary,57,0.05,M2,False,0.9453125,0.0,1.0,6.6171875,128
hiba,primary,57,0.05,M3,False,0.9230769230769231,0.0,1.0,6.0,13
hiba,primary,57,0.05,B,False,0.9923954372623575,,1.0,5.380228136882129,263
hiba,pad_only,57,0.1,M1,False,0.9090909090909091,0.0,1.0,6.909090909090909,11
hiba,pad_only,57,0.1,M2,False,0.921875,0.0,1.0,6.359375,128
hiba,pad_only,57,0.1,M3,False,0.9230769230769231,0.0,1.0,6.846153846153846,13
hiba,pad_only,57,0.1,B,False,0.9923954372623575,,0.9961977186311787,6.0494296577946765,263
hiba,primary,57,0.1,M1,False,0.9090909090909091,0.0,1.0,5.090909090909091,11
hiba,primary,57,0.1,M2,False,0.8984375,0.015625,0.984375,5.203125,128
hiba,primary,57,0.1,M3,False,0.9230769230769231,0.0,1.0,5.230769230769231,13
hiba,primary,57,0.1,B,False,0.973384030418251,,0.9961977186311787,4.254752851711027,263
hiba,pad_only,57,0.15,M1,False,0.8181818181818182,0.0,1.0,6.2727272727272725,11
hiba,pad_only,57,0.15,M2,False,0.859375,0.0,1.0,5.8203125,128
hiba,pad_only,57,0.15,M3,False,0.7692307692307693,0.0,1.0,5.769230769230769,13
hiba,pad_only,57,0.15,B,False,0.9923954372623575,,0.9923954372623575,5.083650190114068,263
hiba,primary,57,0.15,M1,False,0.8181818181818182,0.0,1.0,4.090909090909091,11
hiba,primary,57,0.15,M2,False,0.84375,0.03125,0.96875,4.0546875,128
hiba,primary,57,0.15,M3,False,0.8461538461538461,0.0,1.0,4.538461538461538,13
hiba,primary,57,0.15,B,False,0.9581749049429658,,0.844106463878327,3.011406844106464,263
pad,pad_only,58,0.05,M1,False,0.88,0.0,1.0,6.4,25
pad,pad_only,58,0.05,M2,False,0.9423076923076923,0.0,1.0,6.634615384615385,156
pad,pad_only,58,0.05,M3,False,0.9649122807017544,0.0,1.0,6.5964912280701755,57
pad,pad_only,58,0.05,B,True,1.0,,1.0,5.633333333333334,30
pad,primary,58,0.05,M1,False,0.92,0.0,1.0,7.32,25
pad,primary,58,0.05,M2,False,0.9166666666666666,0.0,1.0,6.833333333333333,156
pad,primary,58,0.05,M3,False,0.9649122807017544,0.0,1.0,7.087719298245614,57
pad,primary,58,0.05,B,True,1.0,,1.0,6.133333333333334,30
pad,pad_only,58,0.1,M1,False,0.88,0.0,1.0,5.68,25
pad,pad_only,58,0.1,M2,False,0.8846153846153846,0.0,1.0,5.730769230769231,156
pad,pad_only,58,0.1,M3,False,0.9122807017543859,0.0,1.0,5.842105263157895,57
pad,pad_only,58,0.1,B,False,1.0,,1.0,4.9,30
pad,primary,58,0.1,M1,False,0.88,0.0,1.0,3.28,25
pad,primary,58,0.1,M2,False,0.8846153846153846,0.0,1.0,3.0833333333333335,156
pad,primary,58,0.1,M3,False,0.8947368421052632,0.0,1.0,2.9649122807017543,57
pad,primary,58,0.1,B,False,0.8666666666666667,,0.9666666666666667,3.1,30
pad,pad_only,58,0.15,M1,False,0.8,0.0,1.0,2.28,25
pad,pad_only,58,0.15,M2,False,0.782051282051282,0.01282051282051282,0.9871794871794872,2.5833333333333335,156
pad,pad_only,58,0.15,M3,False,0.7543859649122807,0.05263157894736842,0.9473684210526315,2.508771929824561,57
pad,pad_only,58,0.15,B,False,0.9666666666666667,,0.7333333333333333,2.4,30
pad,primary,58,0.15,M1,False,0.8,0.0,1.0,2.88,25
pad,primary,58,0.15,M2,False,0.7884615384615384,0.0,1.0,2.5705128205128207,156
pad,primary,58,0.15,M3,False,0.8245614035087719,0.0,1.0,2.6666666666666665,57
pad,primary,58,0.15,B,False,0.8,,0.8666666666666667,2.433333333333333,30
hiba,pad_only,58,0.05,M1,False,1.0,0.0,1.0,8.0,15
hiba,pad_only,58,0.05,M2,False,0.9375,0.0,1.0,7.294642857142857,112
hiba,pad_only,58,0.05,M3,False,1.0,0.0,1.0,7.833333333333333,12
hiba,pad_only,58,0.05,B,False,1.0,,1.0,7.161434977578475,223
hiba,primary,58,0.05,M1,False,0.9333333333333333,0.0,1.0,5.533333333333333,15
hiba,primary,58,0.05,M2,False,0.9375,0.0,1.0,6.276785714285714,112
hiba,primary,58,0.05,M3,False,1.0,0.0,1.0,6.666666666666667,12
hiba,primary,58,0.05,B,False,0.9775784753363229,,1.0,5.358744394618834,223
hiba,pad_only,58,0.1,M1,False,0.9333333333333333,0.0,1.0,6.6,15
hiba,pad_only,58,0.1,M2,False,0.9196428571428571,0.0,1.0,6.571428571428571,112
hiba,pad_only,58,0.1,M3,False,1.0,0.0,1.0,6.75,12
hiba,pad_only,58,0.1,B,False,0.9955156950672646,,1.0,6.430493273542601,223
hiba,primary,58,0.1,M1,False,0.9333333333333333,0.0,1.0,4.2,15
hiba,primary,58,0.1,M2,False,0.9285714285714286,0.0,1.0,4.892857142857143,112
hiba,primary,58,0.1,M3,False,1.0,0.0,1.0,5.166666666666667,12
hiba,primary,58,0.1,B,False,0.9730941704035875,,0.9641255605381166,3.6995515695067263,223
hiba,pad_only,58,0.15,M1,False,0.9333333333333333,0.0,1.0,5.6,15
hiba,pad_only,58,0.15,M2,False,0.8660714285714286,0.0,1.0,5.017857142857143,112
hiba,pad_only,58,0.15,M3,False,1.0,0.0,1.0,5.666666666666667,12
hiba,pad_only,58,0.15,B,False,0.9417040358744395,,1.0,4.959641255605381,223
hiba,primary,58,0.15,M1,False,0.9333333333333333,0.0,1.0,3.933333333333333,15
hiba,primary,58,0.15,M2,False,0.8928571428571429,0.0,1.0,4.285714285714286,112
hiba,primary,58,0.15,M3,False,1.0,0.0,1.0,5.083333333333333,12
hiba,primary,58,0.15,B,False,0.9596412556053812,,0.874439461883408,3.071748878923767,223
pad,pad_only,59,0.05,M1,False,1.0,0.0,1.0,5.411764705882353,17
pad,pad_only,59,0.05,M2,False,0.9517241379310345,0.006896551724137931,0.993103448275862,5.006896551724138,145
pad,pad_only,59,0.05,M3,False,0.9855072463768116,0.0,1.0,5.217391304347826,69
pad,pad_only,59,0.05,B,False,0.9444444444444444,,1.0,4.333333333333333,18
pad,primary,59,0.05,M1,False,1.0,0.0,1.0,4.0588235294117645,17
pad,primary,59,0.05,M2,False,0.9655172413793104,0.0,1.0,4.13103448275862,145
pad,primary,59,0.05,M3,False,1.0,0.0,1.0,4.101449275362318,69
pad,primary,59,0.05,B,False,0.9444444444444444,,1.0,3.7222222222222223,18
pad,pad_only,59,0.1,M1,False,0.9411764705882353,0.0,1.0,3.0,17
pad,pad_only,59,0.1,M2,False,0.9241379310344827,0.0,1.0,2.910344827586207,145
pad,pad_only,59,0.1,M3,False,0.9420289855072463,0.014492753623188406,0.9855072463768116,3.072463768115942,69
pad,pad_only,59,0.1,B,False,0.8333333333333334,,0.7777777777777778,3.111111111111111,18
pad,primary,59,0.1,M1,False,0.8823529411764706,0.0,1.0,3.1176470588235294,17
pad,primary,59,0.1,M2,False,0.9517241379310345,0.0,1.0,3.317241379310345,145
pad,primary,59,0.1,M3,False,1.0,0.0,1.0,3.217391304347826,69
pad,primary,59,0.1,B,False,0.9444444444444444,,0.9444444444444444,3.388888888888889,18
pad,pad_only,59,0.15,M1,False,0.9411764705882353,0.0,1.0,2.9411764705882355,17
pad,pad_only,59,0.15,M2,False,0.8896551724137931,0.0,1.0,2.606896551724138,145
pad,pad_only,59,0.15,M3,False,0.927536231884058,0.014492753623188406,0.9855072463768116,2.7971014492753623,69
pad,pad_only,59,0.15,B,False,0.8333333333333334,,0.7222222222222222,2.611111111111111,18
pad,primary,59,0.15,M1,False,0.8823529411764706,0.0,1.0,3.0588235294117645,17
pad,primary,59,0.15,M2,False,0.8551724137931035,0.0,1.0,2.8620689655172415,145
pad,primary,59,0.15,M3,False,0.9420289855072463,0.0,1.0,2.8840579710144927,69
pad,primary,59,0.15,B,False,0.9444444444444444,,0.9444444444444444,3.0555555555555554,18
hiba,pad_only,59,0.05,M1,False,0.9473684210526315,0.0,1.0,7.052631578947368,19
hiba,pad_only,59,0.05,M2,False,0.9626865671641791,0.0,1.0,6.917910447761194,134
hiba,pad_only,59,0.05,M3,False,1.0,0.0,1.0,7.333333333333333,9
hiba,pad_only,59,0.05,B,False,0.9880239520958084,,1.0,6.850299401197605,167
hiba,primary,59,0.05,M1,False,1.0,0.0,1.0,6.157894736842105,19
hiba,primary,59,0.05,M2,False,0.9701492537313433,0.0,1.0,6.574626865671642,134
hiba,primary,59,0.05,M3,False,0.8888888888888888,0.0,1.0,6.111111111111111,9
hiba,primary,59,0.05,B,False,0.9940119760479041,,1.0,5.251497005988024,167
hiba,pad_only,59,0.1,M1,False,0.9473684210526315,0.0,1.0,6.473684210526316,19
hiba,pad_only,59,0.1,M2,False,0.8805970149253731,0.0,1.0,6.350746268656716,134
hiba,pad_only,59,0.1,M3,False,0.8888888888888888,0.0,1.0,6.555555555555555,9
hiba,pad_only,59,0.1,B,False,0.9880239520958084,,0.9940119760479041,5.754491017964072,167
hiba,primary,59,0.1,M1,False,0.7368421052631579,0.0,1.0,4.368421052631579,19
hiba,primary,59,0.1,M2,False,0.9253731343283582,0.007462686567164179,0.9925373134328358,5.08955223880597,134
hiba,primary,59,0.1,M3,False,0.8888888888888888,0.0,1.0,5.111111111111111,9
hiba,primary,59,0.1,B,False,0.9760479041916168,,1.0,3.8802395209580838,167
hiba,pad_only,59,0.15,M1,False,0.8947368421052632,0.0,1.0,4.684210526315789,19
hiba,pad_only,59,0.15,M2,False,0.835820895522388,0.007462686567164179,0.9925373134328358,4.880597014925373,134
hiba,pad_only,59,0.15,M3,False,0.8888888888888888,0.0,1.0,4.888888888888889,9
hiba,pad_only,59,0.15,B,False,0.9461077844311377,,0.9700598802395209,4.023952095808383,167
hiba,primary,59,0.15,M1,False,0.7368421052631579,0.0,1.0,3.6842105263157894,19
hiba,primary,59,0.15,M2,False,0.8432835820895522,0.029850746268656716,0.9701492537313433,3.8582089552238807,134
hiba,primary,59,0.15,M3,False,0.7777777777777778,0.0,1.0,3.5555555555555554,9
hiba,primary,59,0.15,B,False,0.9401197604790419,,0.7964071856287425,2.5988023952095807,167
pad,pad_only,60,0.05,M1,False,1.0,0.0,1.0,6.086956521739131,23
pad,pad_only,60,0.05,M2,False,0.9416058394160584,0.0,1.0,6.007299270072993,137
pad,pad_only,60,0.05,M3,False,0.9714285714285714,0.0,1.0,6.1571428571428575,70
pad,pad_only,60,0.05,B,False,1.0,,1.0,5.3076923076923075,13
pad,primary,60,0.05,M1,False,0.9565217391304348,0.0,1.0,4.130434782608695,23
pad,primary,60,0.05,M2,False,0.9854014598540146,0.0,1.0,4.145985401459854,137
pad,primary,60,0.05,M3,False,0.9142857142857143,0.0,1.0,3.6285714285714286,70
pad,primary,60,0.05,B,False,0.9230769230769231,,1.0,3.5384615384615383,13
pad,pad_only,60,0.1,M1,False,0.9130434782608695,0.0,1.0,4.260869565217392,23
pad,pad_only,60,0.1,M2,False,0.9343065693430657,0.0072992700729927005,0.9927007299270073,4.569343065693431,137
pad,pad_only,60,0.1,M3,False,0.9428571428571428,0.0,1.0,4.671428571428572,70
pad,pad_only,60,0.1,B,False,1.0,,1.0,3.8461538461538463,13
pad,primary,60,0.1,M1,False,0.9565217391304348,0.0,1.0,3.608695652173913,23
pad,primary,60,0.1,M2,False,0.9416058394160584,0.0,1.0,3.2773722627737225,137
