variant,draw,alpha,modality,n,n_mal,coverage,set_size,miss,release,referral
averaged,64,0.15,clin,20,15,0.7,3.3,0.0,0.0,1.0
averaged,64,0.15,both,96,64,0.8020833333333334,3.5208333333333335,0.015625,0.03125,0.9791666666666666
averaged,64,0.15,all,275,150,0.8181818181818182,3.2654545454545456,0.04,0.136,0.9163636363636364
derm_only_for_mixed,64,0.15,derm,159,71,0.8176100628930818,2.8176100628930816,0.08450704225352113,0.17045454545454544,0.8679245283018868
derm_only_for_mixed,64,0.15,clin,20,15,0.7,3.15,0.0,0.0,1.0
derm_only_for_mixed,64,0.15,both,96,64,0.8333333333333334,3.53125,0.0,0.0625,0.9791666666666666
derm_only_for_mixed,64,0.15,all,275,150,0.8145454545454546,3.090909090909091,0.04,0.136,0.9163636363636364
averaged,65,0.05,derm,244,78,0.9918032786885246,6.14344262295082,0.0,0.0,1.0
averaged,65,0.05,clin,17,7,1.0,5.705882352941177,0.0,0.0,1.0
averaged,65,0.05,both,85,58,0.9764705882352941,6.541176470588235,0.0,0.0,1.0
averaged,65,0.05,all,346,143,0.9884393063583815,6.219653179190751,0.0,0.0,1.0
derm_only_for_mixed,65,0.05,derm,244,78,0.9754098360655737,4.827868852459017,0.0,0.012048192771084338,0.9918032786885246
derm_only_for_mixed,65,0.05,clin,17,7,0.8823529411764706,4.352941176470588,0.0,0.0,1.0
derm_only_for_mixed,65,0.05,both,85,58,1.0,5.776470588235294,0.0,0.0,1.0
derm_only_for_mixed,65,0.05,all,346,143,0.976878612716763,5.03757225433526,0.0,0.009852216748768473,0.9942196531791907
averaged,65,0.1,derm,244,78,0.9672131147540983,4.459016393442623,0.0,0.018072289156626505,0.9877049180327869
averaged,65,0.1,clin,17,7,0.8823529411764706,4.0588235294117645,0.0,0.0,1.0
averaged,65,0.1,both,85,58,0.9529411764705882,4.858823529411764,0.0,0.0,1.0
averaged,65,0.1,all,346,143,0.9595375722543352,4.53757225433526,0.0,0.014778325123152709,0.9913294797687862
derm_only_for_mixed,65,0.1,derm,244,78,0.9631147540983607,3.8442622950819674,0.0,0.09036144578313253,0.9385245901639344
derm_only_for_mixed,65,0.1,clin,17,7,0.8235294117647058,3.7058823529411766,0.0,0.0,1.0
derm_only_for_mixed,65,0.1,both,85,58,0.9411764705882353,4.7176470588235295,0.034482758620689655,0.0,0.9764705882352941
derm_only_for_mixed,65,0.1,all,346,143,0.9508670520231214,4.0520231213872835,0.013986013986013986,0.07389162561576355,0.9508670520231214
averaged,65,0.15,derm,244,78,0.9631147540983607,3.5860655737704916,0.01282051282051282,0.14457831325301204,0.8975409836065574
averaged,65,0.15,clin,17,7,0.8235294117647058,3.5294117647058822,0.0,0.0,1.0
averaged,65,0.15,both,85,58,0.9411764705882353,4.08235294117647,0.0,0.037037037037037035,0.9882352941176471
averaged,65,0.15,all,346,143,0.9508670520231214,3.7052023121387285,0.006993006993006993,0.12315270935960591,0.9248554913294798
derm_only_for_mixed,65,0.15,derm,244,78,0.9344262295081968,3.05327868852459,0.0,0.20481927710843373,0.860655737704918
derm_only_for_mixed,65,0.15,clin,17,7,0.7647058823529411,3.0588235294117645,0.0,0.0,1.0
derm_only_for_mixed,65,0.15,both,85,58,0.8588235294117647,3.776470588235294,0.0,0.0,1.0
derm_only_for_mixed,65,0.15,all,346,143,0.9075144508670521,3.23121387283237,0.0,0.16748768472906403,0.9017341040462428
averaged,66,0.05,derm,246,83,0.9796747967479674,5.5772357723577235,0.0,0.0,1.0
averaged,66,0.05,clin,14,12,0.9285714285714286,6.142857142857143,0.0,0.0,1.0
averaged,66,0.05,both,82,57,0.9512195121951219,6.341463414634147,0.0,0.0,1.0
averaged,66,0.05,all,342,152,0.9707602339181286,5.783625730994152,0.0,0.0,1.0
derm_only_for_mixed,66,0.05,derm,246,83,0.9552845528455285,4.443089430894309,0.0,0.0,1.0
derm_only_for_mixed,66,0.05,clin,14,12,0.9285714285714286,4.571428571428571,0.0,0.0,1.0
derm_only_for_mixed,66,0.05,both,82,57,0.975609756097561,5.475609756097561,0.0,0.0,1.0
derm_only_for_mixed,66,0.05,all,342,152,0.9590643274853801,4.695906432748538,0.0,0.0,1.0
averaged,66,0.1,derm,246,83,0.943089430894309,3.9227642276422765,0.0,0.06748466257668712,0.9552845528455285
averaged,66,0.1,clin,14,12,0.9285714285714286,4.0,0.0,0.0,1.0
averaged,66,0.1,both,82,57,0.9024390243902439,4.487804878048781,0.0,0.0,1.0
averaged,66,0.1,all,342,152,0.9327485380116959,4.06140350877193,0.0,0.05789473684210526,0.9678362573099415
derm_only_for_mixed,66,0.1,derm,246,83,0.9186991869918699,3.5365853658536586,0.0,0.15950920245398773,0.8943089430894309
derm_only_for_mixed,66,0.1,clin,14,12,0.8571428571428571,3.5714285714285716,0.08333333333333333,0.0,0.9285714285714286
derm_only_for_mixed,66,0.1,both,82,57,0.9634146341463414,4.609756097560975,0.0,0.0,1.0
derm_only_for_mixed,66,0.1,all,342,152,0.9269005847953217,3.7953216374269005,0.006578947368421052,0.1368421052631579,0.9210526315789473
averaged,66,0.15,derm,246,83,0.9105691056910569,3.0365853658536586,0.0,0.25153374233128833,0.8333333333333334
averaged,66,0.15,clin,14,12,0.7142857142857143,2.7142857142857144,0.08333333333333333,0.0,0.9285714285714286
averaged,66,0.15,both,82,57,0.8902439024390244,3.7804878048780486,0.0,0.04,0.9878048780487805
averaged,66,0.15,all,342,152,0.8976608187134503,3.2017543859649122,0.006578947368421052,0.22105263157894736,0.8742690058479532
derm_only_for_mixed,66,0.15,derm,246,83,0.9105691056910569,2.8008130081300813,0.0,0.32515337423312884,0.7845528455284553
derm_only_for_mixed,66,0.15,clin,14,12,0.6428571428571429,2.5,0.08333333333333333,0.0,0.9285714285714286
derm_only_for_mixed,66,0.15,both,82,57,0.8902439024390244,3.7804878048780486,0.0,0.04,0.9878048780487805
derm_only_for_mixed,66,0.15,all,342,152,0.8947368421052632,3.0233918128654973,0.006578947368421052,0.28421052631578947,0.8391812865497076
averaged,67,0.05,derm,170,102,0.9941176470588236,5.9411764705882355,0.0,0.0,1.0
averaged,67,0.05,clin,18,12,0.9444444444444444,5.333333333333333,0.0,0.0,1.0
averaged,67,0.05,both,80,53,0.925,5.825,0.0,0.0,1.0
averaged,67,0.05,all,268,167,0.9701492537313433,5.865671641791045,0.0,0.0,1.0
derm_only_for_mixed,67,0.05,derm,170,102,0.9529411764705882,4.947058823529412,0.0,0.029411764705882353,0.9882352941176471
derm_only_for_mixed,67,0.05,clin,18,12,0.8888888888888888,4.555555555555555,0.0,0.0,1.0
derm_only_for_mixed,67,0.05,both,80,53,0.975,5.55,0.0,0.0,1.0
derm_only_for_mixed,67,0.05,all,268,167,0.9552238805970149,5.100746268656716,0.0,0.019801980198019802,0.9925373134328358
averaged,67,0.1,derm,170,102,0.9058823529411765,4.264705882352941,0.029411764705882353,0.04411764705882353,0.9647058823529412
averaged,67,0.1,clin,18,12,0.8888888888888888,4.0,0.0,0.0,1.0
averaged,67,0.1,both,80,53,0.875,4.2625,0.0,0.0,1.0
averaged,67,0.1,all,268,167,0.8955223880597015,4.246268656716418,0.017964071856287425,0.0297029702970297,0.9776119402985075
derm_only_for_mixed,67,0.1,derm,170,102,0.888235294117647,3.8176470588235296,0.029411764705882353,0.058823529411764705,0.9588235294117647
derm_only_for_mixed,67,0.1,clin,18,12,0.8333333333333334,3.5,0.0,0.0,1.0
derm_only_for_mixed,67,0.1,both,80,53,0.9,4.375,0.0,0.0,1.0
derm_only_for_mixed,67,0.1,all,268,167,0.8880597014925373,3.962686567164179,0.017964071856287425,0.039603960396039604,0.9738805970149254
averaged,67,0.15,derm,170,102,0.8647058823529412,3.2411764705882353,0.029411764705882353,0.11764705882352941,0.9352941176470588
averaged,67,0.15,clin,18,12,0.7222222222222222,2.7222222222222223,0.0,0.0,1.0
averaged,67,0.15,both,80,53,0.825,3.4375,0.0,0.037037037037037035,0.9875
averaged,67,0.15,all,268,167,0.8432835820895522,3.264925373134328,0.017964071856287425,0.0891089108910891,0.9552238805970149
derm_only_for_mixed,67,0.15,derm,170,102,0.8764705882352941,3.152941176470588,0.029411764705882353,0.10294117647058823,0.9411764705882353
derm_only_for_mixed,67,0.15,clin,18,12,0.6666666666666666,2.5555555555555554,0.0,0.0,1.0
derm_only_for_mixed,67,0.15,both,80,53,0.8375,3.6,0.0,0.07407407407407407,0.975
derm_only_for_mixed,67,0.15,all,268,167,0.8507462686567164,3.246268656716418,0.017964071856287425,0.0891089108910891,0.9552238805970149
averaged,68,0.05,derm,238,94,0.9873949579831933,6.079831932773109,0.0,0.0,1.0
averaged,68,0.05,clin,13,11,0.9230769230769231,6.076923076923077,0.0,0.0,1.0
averaged,68,0.05,both,75,61,0.9066666666666666,6.24,0.0,0.0,1.0
averaged,68,0.05,all,326,166,0.9662576687116564,6.116564417177914,0.0,0.0,1.0
derm_only_for_mixed,68,0.05,derm,238,94,0.9831932773109243,5.222689075630252,0.0,0.013888888888888888,0.9915966386554622
derm_only_for_mixed,68,0.05,clin,13,11,0.8461538461538461,5.076923076923077,0.0,0.0,1.0
derm_only_for_mixed,68,0.05,both,75,61,0.9733333333333334,5.773333333333333,0.0,0.0,1.0
derm_only_for_mixed,68,0.05,all,326,166,0.9754601226993865,5.343558282208589,0.0,0.0125,0.9938650306748467
averaged,68,0.1,derm,238,94,0.9831932773109243,4.529411764705882,0.0,0.05555555555555555,0.9663865546218487
averaged,68,0.1,clin,13,11,0.8461538461538461,4.461538461538462,0.0,0.0,1.0
averaged,68,0.1,both,75,61,0.8533333333333334,4.44,0.0,0.0,1.0
averaged,68,0.1,all,326,166,0.9478527607361963,4.506134969325154,0.0,0.05,0.9754601226993865
derm_only_for_mixed,68,0.1,derm,238,94,0.9621848739495799,4.163865546218488,0.0,0.08333333333333333,0.9495798319327731
derm_only_for_mixed,68,0.1,clin,13,11,0.8461538461538461,4.153846153846154,0.0,0.0,1.0
derm_only_for_mixed,68,0.1,both,75,61,0.92,4.72,0.0,0.0,1.0
derm_only_for_mixed,68,0.1,all,326,166,0.9478527607361963,4.291411042944786,0.0,0.075,0.9631901840490797
averaged,68,0.15,derm,238,94,0.9327731092436975,3.7815126050420167,0.0,0.125,0.9243697478991597
averaged,68,0.15,clin,13,11,0.7692307692307693,3.230769230769231,0.09090909090909091,0.0,0.9230769230769231
averaged,68,0.15,both,75,61,0.8266666666666667,3.6133333333333333,0.0,0.0,1.0
averaged,68,0.15,all,326,166,0.901840490797546,3.7208588957055215,0.006024096385542169,0.1125,0.941717791411043
derm_only_for_mixed,68,0.15,derm,238,94,0.9369747899159664,3.4789915966386555,0.0,0.1875,0.8865546218487395
derm_only_for_mixed,68,0.15,clin,13,11,0.7692307692307693,3.230769230769231,0.0,0.0,1.0
derm_only_for_mixed,68,0.15,both,75,61,0.8933333333333333,4.053333333333334,0.0,0.0,1.0
derm_only_for_mixed,68,0.15,all,326,166,0.9202453987730062,3.6012269938650308,0.0,0.16875,0.9171779141104295
averaged,69,0.05,derm,278,90,0.9964028776978417,6.0359712230215825,0.0,0.0,1.0
averaged,69,0.05,clin,18,13,0.8888888888888888,5.722222222222222,0.0,0.0,1.0
averaged,69,0.05,both,83,55,0.9156626506024096,6.421686746987952,0.0,0.0,1.0
averaged,69,0.05,all,379,158,0.9736147757255936,6.105540897097625,0.0,0.0,1.0
derm_only_for_mixed,69,0.05,derm,278,90,0.9928057553956835,4.9352517985611515,0.0,0.005319148936170213,0.9964028776978417
derm_only_for_mixed,69,0.05,clin,18,13,0.8888888888888888,4.5,0.0,0.0,1.0
derm_only_for_mixed,69,0.05,both,83,55,0.9759036144578314,6.0602409638554215,0.0,0.0,1.0
derm_only_for_mixed,69,0.05,all,379,158,0.9841688654353562,5.160949868073879,0.0,0.004524886877828055,0.9973614775725593
averaged,69,0.1,derm,278,90,0.9820143884892086,4.438848920863309,0.011111111111111112,0.005319148936170213,0.9928057553956835
averaged,69,0.1,clin,18,13,0.8333333333333334,3.9444444444444446,0.07692307692307693,0.0,0.9444444444444444
averaged,69,0.1,both,83,55,0.9036144578313253,4.433734939759036,0.0,0.0,1.0
averaged,69,0.1,all,379,158,0.9577836411609498,4.41424802110818,0.012658227848101266,0.004524886877828055,0.9920844327176781
derm_only_for_mixed,69,0.1,derm,278,90,0.9712230215827338,3.8741007194244603,0.03333333333333333,0.0797872340425532,0.935251798561151
derm_only_for_mixed,69,0.1,clin,18,13,0.7777777777777778,3.6666666666666665,0.07692307692307693,0.0,0.9444444444444444
derm_only_for_mixed,69,0.1,both,83,55,0.9397590361445783,4.867469879518072,0.01818181818181818,0.0,0.9879518072289156
derm_only_for_mixed,69,0.1,all,379,158,0.9551451187335093,4.08179419525066,0.03164556962025317,0.06787330316742081,0.9472295514511874
averaged,69,0.15,derm,278,90,0.960431654676259,3.3597122302158273,0.03333333333333333,0.13297872340425532,0.8992805755395683
averaged,69,0.15,clin,18,13,0.7222222222222222,2.9444444444444446,0.07692307692307693,0.0,0.9444444444444444
averaged,69,0.15,both,83,55,0.8795180722891566,3.566265060240964,0.0,0.0,1.0
averaged,69,0.15,all,379,158,0.9313984168865436,3.3852242744063323,0.02531645569620253,0.11312217194570136,0.9234828496042217
derm_only_for_mixed,69,0.15,derm,278,90,0.9532374100719424,3.1043165467625897,0.03333333333333333,0.20212765957446807,0.8525179856115108
derm_only_for_mixed,69,0.15,clin,18,13,0.7222222222222222,2.8333333333333335,0.07692307692307693,0.0,0.9444444444444444
derm_only_for_mixed,69,0.15,both,83,55,0.891566265060241,4.072289156626506,0.0,0.0,1.0
derm_only_for_mixed,69,0.15,all,379,158,0.9287598944591029,3.3034300791556728,0.02531645569620253,0.17194570135746606,0.8891820580474934
averaged,70,0.05,derm,280,86,0.9821428571428571,5.575,0.0,0.0,1.0
averaged,70,0.05,clin,20,13,0.85,5.7,0.0,0.0,1.0
averaged,70,0.05,both,94,72,0.925531914893617,5.9361702127659575,0.0,0.0,1.0
averaged,70,0.05,all,394,171,0.9619289340101523,5.66751269035533,0.0,0.0,1.0
derm_only_for_mixed,70,0.05,derm,280,86,0.9678571428571429,4.460714285714285,0.0,0.02577319587628866,0.9821428571428571
derm_only_for_mixed,70,0.05,clin,20,13,0.8,4.5,0.0,0.0,1.0
derm_only_for_mixed,70,0.05,both,94,72,0.9680851063829787,5.351063829787234,0.0,0.0,1.0
derm_only_for_mixed,70,0.05,all,394,171,0.9593908629441624,4.675126903553299,0.0,0.02242152466367713,0.9873096446700508
averaged,70,0.1,derm,280,86,0.9464285714285714,3.8892857142857142,0.011627906976744186,0.08247422680412371,0.9392857142857143
averaged,70,0.1,clin,20,13,0.8,3.8,0.0,0.0,1.0
averaged,70,0.1,both,94,72,0.8829787234042553,4.1063829787234045,0.0,0.0,1.0
averaged,70,0.1,all,394,171,0.9238578680203046,3.936548223350254,0.005847953216374269,0.07174887892376682,0.9568527918781726
derm_only_for_mixed,70,0.1,derm,280,86,0.9428571428571428,3.539285714285714,0.011627906976744186,0.16494845360824742,0.8821428571428571
derm_only_for_mixed,70,0.1,clin,20,13,0.75,3.55,0.0,0.0,1.0
derm_only_for_mixed,70,0.1,both,94,72,0.9148936170212766,4.4361702127659575,0.0,0.0,1.0
derm_only_for_mixed,70,0.1,all,394,171,0.9263959390862944,3.753807106598985,0.005847953216374269,0.14349775784753363,0.916243654822335
averaged,70,0.15,derm,280,86,0.9214285714285714,3.025,0.011627906976744186,0.26288659793814434,0.8142857142857143
averaged,70,0.15,clin,20,13,0.75,3.35,0.0,0.0,1.0
averaged,70,0.15,both,94,72,0.8297872340425532,3.4893617021276597,0.013888888888888888,0.0,0.9893617021276596
averaged,70,0.15,all,394,171,0.8908629441624365,3.1522842639593907,0.011695906432748537,0.22869955156950672,0.8654822335025381
derm_only_for_mixed,70,0.15,derm,280,86,0.9142857142857143,2.825,0.011627906976744186,0.30412371134020616,0.7857142857142857
derm_only_for_mixed,70,0.15,clin,20,13,0.75,3.25,0.0,0.0,1.0
derm_only_for_mixed,70,0.15,both,94,72,0.8617021276595744,3.627659574468085,0.0,0.045454545454545456,0.9893617021276596
derm_only_for_mixed,70,0.15,all,394,171,0.8934010152284264,3.0380710659898478,0.005847953216374269,0.26905829596412556,0.8451776649746193
averaged,71,0.05,derm,286,77,0.986013986013986,5.573426573426573,0.0,0.0,1.0
averaged,71,0.05,clin,10,9,1.0,5.7,0.0,0.0,1.0
averaged,71,0.05,both,97,66,0.9381443298969072,6.11340206185567,0.0,0.0,1.0
averaged,71,0.05,all,393,152,0.9745547073791349,5.709923664122138,0.0,0.0,1.0
derm_only_for_mixed,71,0.05,derm,286,77,0.986013986013986,4.905594405594406,0.0,0.0,1.0
derm_only_for_mixed,71,0.05,clin,10,9,1.0,5.0,0.0,0.0,1.0
derm_only_for_mixed,71,0.05,both,97,66,1.0,5.896907216494846,0.0,0.0,1.0
derm_only_for_mixed,71,0.05,all,393,152,0.989821882951654,5.152671755725191,0.0,0.0,1.0
averaged,71,0.1,derm,286,77,0.972027972027972,4.27972027972028,0.0,0.0,1.0
averaged,71,0.1,clin,10,9,1.0,4.5,0.0,0.0,1.0
averaged,71,0.1,both,97,66,0.9175257731958762,4.814432989690721,0.0,0.0,1.0
averaged,71,0.1,all,393,152,0.9592875318066157,4.417302798982188,0.0,0.0,1.0
derm_only_for_mixed,71,0.1,derm,286,77,0.9685314685314685,3.6223776223776225,0.0,0.10526315789473684,0.9230769230769231
derm_only_for_mixed,71,0.1,clin,10,9,1.0,4.0,0.0,0.0,1.0
derm_only_for_mixed,71,0.1,both,97,66,0.979381443298969,4.701030927835052,0.0,0.0,1.0
derm_only_for_mixed,71,0.1,all,393,152,0.9720101781170484,3.8982188295165394,0.0,0.0912863070539419,0.9440203562340967
averaged,71,0.15,derm,286,77,0.9475524475524476,3.1818181818181817,0.0,0.19138755980861244,0.8601398601398601
averaged,71,0.15,clin,10,9,0.9,3.1,0.0,0.0,1.0
averaged,71,0.15,both,97,66,0.8969072164948454,3.731958762886598,0.030303030303030304,0.0,0.979381443298969
averaged,71,0.15,all,393,152,0.9338422391857506,3.3155216284987277,0.013157894736842105,0.16597510373443983,0.8931297709923665
derm_only_for_mixed,71,0.15,derm,286,77,0.9475524475524476,3.0244755244755246,0.0,0.27751196172248804,0.7972027972027972
derm_only_for_mixed,71,0.15,clin,10,9,0.9,3.0,0.0,0.0,1.0
derm_only_for_mixed,71,0.15,both,97,66,0.9587628865979382,4.072164948453608,0.015151515151515152,0.03225806451612903,0.979381443298969
derm_only_for_mixed,71,0.15,all,393,152,0.9491094147582697,3.282442748091603,0.006578947368421052,0.24481327800829875,0.8473282442748091
averaged,72,0.05,derm,220,93,0.9863636363636363,6.113636363636363,0.0,0.0,1.0
averaged,72,0.05,clin,15,14,0.9333333333333333,5.933333333333334,0.0,0.0,1.0
averaged,72,0.05,both,100,72,0.96,6.28,0.0,0.0,1.0
averaged,72,0.05,all,335,179,0.9761194029850746,6.155223880597015,0.0,0.0,1.0
derm_only_for_mixed,72,0.05,derm,220,93,0.9772727272727273,4.859090909090909,0.0,0.007874015748031496,0.9954545454545455
derm_only_for_mixed,72,0.05,clin,15,14,0.9333333333333333,4.533333333333333,0.0,0.0,1.0
derm_only_for_mixed,72,0.05,both,100,72,1.0,5.9,0.0,0.0,1.0
derm_only_for_mixed,72,0.05,all,335,179,0.982089552238806,5.155223880597015,0.0,0.00641025641025641,0.9970149253731343
averaged,72,0.1,derm,220,93,0.9590909090909091,4.486363636363636,0.010752688172043012,0.007874015748031496,0.990909090909091
averaged,72,0.1,clin,15,14,0.8666666666666667,3.933333333333333,0.07142857142857142,0.0,0.9333333333333333
averaged,72,0.1,both,100,72,0.93,4.71,0.0,0.0,1.0
averaged,72,0.1,all,335,179,0.9462686567164179,4.528358208955224,0.0111731843575419,0.00641025641025641,0.991044776119403
derm_only_for_mixed,72,0.1,derm,220,93,0.9454545454545454,3.8227272727272728,0.021505376344086023,0.10236220472440945,0.9318181818181818
derm_only_for_mixed,72,0.1,clin,15,14,0.8666666666666667,3.7333333333333334,0.07142857142857142,0.0,0.9333333333333333
derm_only_for_mixed,72,0.1,both,100,72,0.94,4.63,0.013888888888888888,0.0,0.99
derm_only_for_mixed,72,0.1,all,335,179,0.9402985074626866,4.059701492537314,0.0223463687150838,0.08333333333333333,0.9492537313432836
averaged,72,0.15,derm,220,93,0.9136363636363637,3.359090909090909,0.03225806451612903,0.2125984251968504,0.8636363636363636
averaged,72,0.15,clin,15,14,0.8666666666666667,3.2666666666666666,0.07142857142857142,0.0,0.9333333333333333
averaged,72,0.15,both,100,72,0.88,3.62,0.041666666666666664,0.03571428571428571,0.96
averaged,72,0.15,all,335,179,0.9014925373134328,3.4328358208955225,0.03910614525139665,0.1794871794871795,0.8955223880597015
derm_only_for_mixed,72,0.15,derm,220,93,0.9136363636363637,3.0045454545454544,0.021505376344086023,0.28346456692913385,0.8272727272727273
derm_only_for_mixed,72,0.15,clin,15,14,0.8,3.0,0.07142857142857142,0.0,0.9333333333333333
derm_only_for_mixed,72,0.15,both,100,72,0.87,3.66,0.0,0.07142857142857142,0.98
derm_only_for_mixed,72,0.15,all,335,179,0.8955223880597015,3.2,0.01675977653631285,0.24358974358974358,0.8776119402985074
averaged,73,0.05,derm,235,85,1.0,6.076595744680851,0.0,0.0,1.0
averaged,73,0.05,clin,16,11,0.875,6.4375,0.0,0.0,1.0
averaged,73,0.05,both,93,60,0.956989247311828,6.268817204301075,0.0,0.0,1.0
averaged,73,0.05,all,344,156,0.9825581395348837,6.145348837209302,0.0,0.0,1.0
derm_only_for_mixed,73,0.05,derm,235,85,0.9829787234042553,4.778723404255319,0.0,0.006666666666666667,0.9957446808510638
derm_only_for_mixed,73,0.05,clin,16,11,0.8125,5.0625,0.0,0.0,1.0
