cohort,draw,alpha,stratum,n_cal,degenerate,coverage,coverage_pw,miss_rate,referral,referral_pw,set_size,n_test,n_test_pat
pad,4,0.15,M1,24,False,0.896551724137931,0.84375,0.0,1.0,1.0,2.9655172413793105,29,16.0
pad,4,0.15,M2,157,False,0.7672955974842768,0.7715773809523808,0.0,1.0,1.0,2.5283018867924527,159,112.0
pad,4,0.15,M3,75,False,0.8985507246376812,0.8833333333333333,0.0,1.0,1.0,3.0,69,45.0
pad,4,0.15,M4,8,False,1.0,1.0,0.0,1.0,1.0,4.444444444444445,9,9.0
pad,4,0.15,M5,2,True,1.0,1.0,0.0,1.0,1.0,4.666666666666667,3,3.0
pad,4,0.15,marginal-M1,280,False,0.896551724137931,,0.0,1.0,,2.7241379310344827,29,
pad,4,0.15,marginal-M2,280,False,0.779874213836478,,0.0,1.0,,2.5660377358490565,159,
pad,4,0.15,marginal-M3,280,False,0.8985507246376812,,0.0,1.0,,3.0579710144927534,69,
pad,4,0.15,marginal-M4,280,False,1.0,,0.0,1.0,,3.7777777777777777,9,
pad,4,0.15,marginal-M5,280,False,0.6666666666666666,,0.0,1.0,,3.0,3,
hiba,5,0.05,B,173,False,1.0,1.0,,1.0,1.0,7.053691275167785,149,65.0
hiba,5,0.05,M1,20,False,1.0,1.0,0.0,1.0,1.0,7.090909090909091,22,14.0
hiba,5,0.05,M2,225,False,0.9913793103448276,0.9944444444444445,0.0,1.0,1.0,7.301724137931035,116,90.0
hiba,5,0.05,M3,18,True,1.0,1.0,0.0,1.0,1.0,7.833333333333333,24,16.0
hiba,5,0.05,marginal-M1,396,False,1.0,,0.0,1.0,,6.590909090909091,22,
hiba,5,0.05,marginal-M2,396,False,0.9913793103448276,,0.0,1.0,,6.068965517241379,116,
hiba,5,0.05,marginal-M3,396,False,1.0,,0.0,1.0,,6.333333333333333,24,
hiba,5,0.1,B,173,False,0.9664429530201343,0.9384615384615385,,0.9865771812080537,0.995897435897436,4.154362416107382,149,65.0
hiba,5,0.1,M1,20,False,1.0,1.0,0.0,1.0,1.0,5.318181818181818,22,14.0
hiba,5,0.1,M2,225,False,0.9655172413793104,0.975,0.0,1.0,1.0,5.172413793103448,116,90.0
hiba,5,0.1,M3,18,False,0.9583333333333334,0.9375,0.0,1.0,1.0,4.958333333333333,24,16.0
hiba,5,0.1,marginal-M1,396,False,1.0,,0.0,1.0,,5.2272727272727275,22,
hiba,5,0.1,marginal-M2,396,False,0.9827586206896551,,0.0,1.0,,5.086206896551724,116,
hiba,5,0.1,marginal-M3,396,False,0.9583333333333334,,0.0,1.0,,5.25,24,
hiba,5,0.15,B,173,False,0.9395973154362416,0.8948717948717948,,0.8791946308724832,0.9292307692307692,3.2348993288590604,149,65.0
hiba,5,0.15,M1,20,False,1.0,1.0,0.0,1.0,1.0,4.045454545454546,22,14.0
hiba,5,0.15,M2,225,False,0.9310344827586207,0.9305555555555556,0.008620689655172414,0.9913793103448276,0.9888888888888889,4.2844827586206895,116,90.0
hiba,5,0.15,M3,18,False,0.9583333333333334,0.9375,0.0,1.0,1.0,4.541666666666667,24,16.0
hiba,5,0.15,marginal-M1,396,False,1.0,,0.0,1.0,,4.0,22,
hiba,5,0.15,marginal-M2,396,False,0.9310344827586207,,0.017241379310344827,0.9827586206896551,,4.051724137931035,116,
hiba,5,0.15,marginal-M3,396,False,0.9583333333333334,,0.0,1.0,,4.25,24,
pad,5,0.05,B,27,False,1.0,1.0,,1.0,1.0,4.75,12,12.0
pad,5,0.05,M1,16,True,1.0,1.0,0.0,1.0,1.0,4.833333333333333,42,24.0
pad,5,0.05,M2,155,False,0.9827586206896551,0.9883040935672514,0.0,1.0,1.0,4.212643678160919,174,114.0
pad,5,0.05,M3,66,False,0.9885057471264368,0.9814814814814815,0.0,1.0,1.0,4.402298850574713,87,54.0
pad,5,0.05,M4,10,True,1.0,1.0,0.0,1.0,1.0,5.714285714285714,7,7.0
pad,5,0.05,M5,4,True,1.0,1.0,0.0,1.0,1.0,5.0,1,1.0
pad,5,0.05,marginal-M1,270,False,0.9285714285714286,,0.0,1.0,,3.9523809523809526,42,
pad,5,0.05,marginal-M2,270,False,0.9770114942528736,,0.0,1.0,,4.028735632183908,174,
pad,5,0.05,marginal-M3,270,False,0.9885057471264368,,0.0,1.0,,4.137931034482759,87,
pad,5,0.05,marginal-M4,270,False,0.8571428571428571,,0.0,1.0,,4.857142857142857,7,
pad,5,0.05,marginal-M5,270,False,1.0,,0.0,1.0,,4.0,1,
pad,5,0.1,B,27,False,1.0,1.0,,0.9166666666666666,0.9166666666666666,3.6666666666666665,12,12.0
pad,5,0.1,M1,16,False,0.9523809523809523,0.9375,0.0,1.0,1.0,4.071428571428571,42,24.0
pad,5,0.1,M2,155,False,0.8908045977011494,0.888888888888889,0.0,1.0,1.0,3.5172413793103448,174,114.0
pad,5,0.1,M3,66,False,0.9770114942528736,0.9753086419753088,0.0,1.0,1.0,3.8620689655172415,87,54.0
pad,5,0.1,M4,10,False,0.7142857142857143,0.7142857142857143,0.0,1.0,1.0,3.857142857142857,7,7.0
pad,5,0.1,M5,4,True,1.0,1.0,0.0,1.0,1.0,5.0,1,1.0
pad,5,0.1,marginal-M1,270,False,0.9047619047619048,,0.0,1.0,,3.3333333333333335,42,
pad,5,0.1,marginal-M2,270,False,0.9195402298850575,,0.0,1.0,,3.4770114942528734,174,
pad,5,0.1,marginal-M3,270,False,0.9770114942528736,,0.0,1.0,,3.6551724137931036,87,
pad,5,0.1,marginal-M4,270,False,0.8571428571428571,,0.0,1.0,,4.142857142857143,7,
pad,5,0.1,marginal-M5,270,False,1.0,,0.0,1.0,,4.0,1,
pad,5,0.15,B,27,False,1.0,1.0,,0.9166666666666666,0.9166666666666666,3.0,12,12.0
pad,5,0.15,M1,16,False,0.9047619047619048,0.8819444444444445,0.0,1.0,1.0,3.1904761904761907,42,24.0
pad,5,0.15,M2,155,False,0.8103448275862069,0.8152673350041773,0.0,1.0,1.0,2.660919540229885,174,114.0
pad,5,0.15,M3,66,False,0.9425287356321839,0.9359567901234569,0.0,1.0,1.0,3.045977011494253,87,54.0
pad,5,0.15,M4,10,False,0.7142857142857143,0.7142857142857143,0.0,1.0,1.0,3.5714285714285716,7,7.0
pad,5,0.15,M5,4,True,1.0,1.0,0.0,1.0,1.0,4.0,1,1.0
pad,5,0.15,marginal-M1,270,False,0.8333333333333334,,0.0,1.0,,2.642857142857143,42,
pad,5,0.15,marginal-M2,270,False,0.8218390804597702,,0.0,1.0,,2.7758620689655173,174,
pad,5,0.15,marginal-M3,270,False,0.9080459770114943,,0.0,1.0,,2.954022988505747,87,
pad,5,0.15,marginal-M4,270,False,0.7142857142857143,,0.0,1.0,,4.0,7,
pad,5,0.15,marginal-M5,270,False,1.0,,0.0,1.0,,3.0,1,
hiba,6,0.05,B,165,False,0.9847328244274809,0.9726027397260274,,1.0,1.0,5.396946564885496,131,73.0
hiba,6,0.05,M1,28,False,1.0,1.0,0.0,1.0,1.0,5.5,12,6.0
hiba,6,0.05,M2,221,False,0.9487179487179487,0.9361702127659575,0.0,1.0,1.0,6.222222222222222,117,94.0
hiba,6,0.05,M3,23,False,1.0,1.0,0.0,1.0,1.0,6.384615384615385,13,11.0
hiba,6,0.05,marginal-M1,396,False,1.0,,0.0,1.0,,6.083333333333333,12,
hiba,6,0.05,marginal-M2,396,False,0.9829059829059829,,0.0,1.0,,6.068376068376068,117,
hiba,6,0.05,marginal-M3,396,False,1.0,,0.0,1.0,,6.153846153846154,13,
hiba,6,0.1,B,165,False,0.9236641221374046,0.9155251141552511,,0.9541984732824428,0.9584474885844749,3.564885496183206,131,73.0
hiba,6,0.1,M1,28,False,0.8333333333333334,0.8888888888888888,0.0,1.0,1.0,3.75,12,6.0
hiba,6,0.1,M2,221,False,0.9145299145299145,0.8936170212765957,0.0,1.0,1.0,4.564102564102564,117,94.0
hiba,6,0.1,M3,23,False,1.0,1.0,0.0,1.0,1.0,5.153846153846154,13,11.0
hiba,6,0.1,marginal-M1,396,False,1.0,,0.0,1.0,,3.9166666666666665,12,
hiba,6,0.1,marginal-M2,396,False,0.9230769230769231,,0.008547008547008548,0.9914529914529915,,4.264957264957265,117,
hiba,6,0.1,marginal-M3,396,False,1.0,,0.0,1.0,,4.923076923076923,13,
hiba,6,0.15,B,165,False,0.8778625954198473,0.8602739726027396,,0.9389312977099237,0.9406392694063925,2.9389312977099236,131,73.0
hiba,6,0.15,M1,28,False,0.8333333333333334,0.8888888888888888,0.0,1.0,1.0,3.4166666666666665,12,6.0
hiba,6,0.15,M2,221,False,0.8461538461538461,0.8386524822695036,0.02564102564102564,0.9743589743589743,0.9751773049645389,3.8461538461538463,117,94.0
hiba,6,0.15,M3,23,False,0.8461538461538461,0.8181818181818182,0.0,1.0,1.0,4.384615384615385,13,11.0
hiba,6,0.15,marginal-M1,396,False,0.8333333333333334,,0.08333333333333333,0.9166666666666666,,2.9166666666666665,12,
hiba,6,0.15,marginal-M2,396,False,0.8888888888888888,,0.017094017094017096,0.9829059829059829,,3.4358974358974357,117,
hiba,6,0.15,marginal-M3,396,False,0.9230769230769231,,0.0,1.0,,3.6923076923076925,13,
pad,6,0.05,B,22,False,0.9444444444444444,0.9411764705882353,,1.0,1.0,3.9444444444444446,18,17.0
pad,6,0.05,M1,22,False,1.0,1.0,0.0,1.0,1.0,4.484848484848484,33,18.0
pad,6,0.05,M2,163,False,0.9657534246575342,0.9685534591194969,0.0,1.0,1.0,4.102739726027397,146,106.0
pad,6,0.05,M3,73,False,0.9855072463768116,0.9787234042553191,0.0,1.0,1.0,4.231884057971015,69,47.0
pad,6,0.05,M4,9,True,1.0,1.0,0.0,1.0,1.0,5.375,8,8.0
pad,6,0.05,M5,3,True,1.0,1.0,0.0,1.0,1.0,4.666666666666667,3,2.0
pad,6,0.05,marginal-M1,285,False,0.9696969696969697,,0.0,1.0,,4.181818181818182,33,
pad,6,0.05,marginal-M2,285,False,0.952054794520548,,0.0,1.0,,4.0479452054794525,146,
pad,6,0.05,marginal-M3,285,False,0.9710144927536232,,0.0,1.0,,3.971014492753623,69,
pad,6,0.05,marginal-M4,285,False,1.0,,0.0,1.0,,4.625,8,
pad,6,0.05,marginal-M5,285,False,1.0,,0.0,1.0,,3.0,3,
pad,6,0.1,B,22,False,0.9444444444444444,0.9411764705882353,,0.9444444444444444,0.9411764705882353,3.388888888888889,18,17.0
pad,6,0.1,M1,22,False,1.0,1.0,0.0,1.0,1.0,3.8181818181818183,33,18.0
pad,6,0.1,M2,163,False,0.9246575342465754,0.9229559748427674,0.0,1.0,1.0,3.2260273972602738,146,106.0
pad,6,0.1,M3,73,False,0.8840579710144928,0.8617021276595744,0.0,1.0,1.0,3.1594202898550723,69,47.0
pad,6,0.1,M4,9,False,1.0,1.0,0.0,1.0,1.0,4.125,8,8.0
pad,6,0.1,M5,3,True,1.0,1.0,0.0,1.0,1.0,4.0,3,2.0
pad,6,0.1,marginal-M1,285,False,0.9090909090909091,,0.0,1.0,,3.8181818181818183,33,
pad,6,0.1,marginal-M2,285,False,0.9178082191780822,,0.0,1.0,,3.595890410958904,146,
pad,6,0.1,marginal-M3,285,False,0.9565217391304348,,0.0,1.0,,3.8115942028985508,69,
pad,6,0.1,marginal-M4,285,False,1.0,,0.0,1.0,,4.125,8,
pad,6,0.1,marginal-M5,285,False,1.0,,0.0,1.0,,2.6666666666666665,3,
pad,6,0.15,B,22,False,0.8888888888888888,0.8823529411764706,,0.9444444444444444,0.9411764705882353,3.0555555555555554,18,17.0
pad,6,0.15,M1,22,False,1.0,1.0,0.0,1.0,1.0,3.5757575757575757,33,18.0
pad,6,0.15,M2,163,False,0.8835616438356164,0.8852201257861636,0.0,1.0,1.0,2.7945205479452055,146,106.0
pad,6,0.15,M3,73,False,0.855072463768116,0.8351063829787234,0.0,1.0,1.0,2.9130434782608696,69,47.0
pad,6,0.15,M4,9,False,1.0,1.0,0.0,1.0,1.0,4.125,8,8.0
pad,6,0.15,M5,3,True,1.0,1.0,0.0,1.0,1.0,4.0,3,2.0
pad,6,0.15,marginal-M1,285,False,0.8787878787878788,,0.0,1.0,,2.878787878787879,33,
pad,6,0.15,marginal-M2,285,False,0.8561643835616438,,0.0,1.0,,2.671232876712329,146,
pad,6,0.15,marginal-M3,285,False,0.855072463768116,,0.0,1.0,,3.101449275362319,69,
pad,6,0.15,marginal-M4,285,False,0.875,,0.0,1.0,,3.25,8,
pad,6,0.15,marginal-M5,285,False,0.6666666666666666,,0.0,1.0,,1.3333333333333333,3,
hiba,7,0.05,B,154,False,0.9838709677419355,0.9523809523809523,,1.0,1.0,5.790322580645161,248,84.0
hiba,7,0.05,M1,23,False,0.7894736842105263,0.8303030303030302,0.0,1.0,1.0,5.0,19,11.0
hiba,7,0.05,M2,231,False,0.9821428571428571,0.9910714285714286,0.0,1.0,1.0,6.4375,112,84.0
hiba,7,0.05,M3,29,False,1.0,1.0,0.0,1.0,1.0,7.4,5,5.0
hiba,7,0.05,marginal-M1,396,False,1.0,,0.0,1.0,,6.2105263157894735,19,
hiba,7,0.05,marginal-M2,396,False,0.9910714285714286,,0.0,1.0,,5.973214285714286,112,
hiba,7,0.05,marginal-M3,396,False,1.0,,0.0,1.0,,6.6,5,
hiba,7,0.1,B,154,False,0.9556451612903226,0.9007936507936507,,0.9475806451612904,0.9654863654863655,3.5483870967741935,248,84.0
hiba,7,0.1,M1,23,False,0.7894736842105263,0.8303030303030302,0.0,1.0,1.0,4.052631578947368,19,11.0
hiba,7,0.1,M2,231,False,0.9017857142857143,0.9047619047619048,0.008928571428571428,0.9910714285714286,0.9940476190476191,4.5625,112,84.0
hiba,7,0.1,M3,29,False,1.0,1.0,0.0,1.0,1.0,4.8,5,5.0
hiba,7,0.1,marginal-M1,396,False,0.9473684210526315,,0.0,1.0,,4.2631578947368425,19,
hiba,7,0.1,marginal-M2,396,False,0.9017857142857143,,0.017857142857142856,0.9821428571428571,,4.25,112,
hiba,7,0.1,marginal-M3,396,False,1.0,,0.0,1.0,,5.0,5,
hiba,7,0.15,B,154,False,0.9354838709677419,0.8622023809523809,,0.8629032258064516,0.886841168091168,2.8629032258064515,248,84.0
hiba,7,0.15,M1,23,False,0.6842105263157895,0.7090909090909091,0.05263157894736842,0.9473684210526315,0.9090909090909091,3.6315789473684212,19,11.0
hiba,7,0.15,M2,231,False,0.8303571428571429,0.8392857142857143,0.026785714285714284,0.9732142857142857,0.9791666666666666,3.6785714285714284,112,84.0
hiba,7,0.15,M3,29,False,1.0,1.0,0.0,1.0,1.0,4.0,5,5.0
hiba,7,0.15,marginal-M1,396,False,0.8421052631578947,,0.05263157894736842,0.9473684210526315,,3.1052631578947367,19,
hiba,7,0.15,marginal-M2,396,False,0.8571428571428571,,0.017857142857142856,0.9821428571428571,,3.1875,112,
hiba,7,0.15,marginal-M3,396,False,1.0,,0.0,1.0,,3.8,5,
pad,7,0.05,B,25,False,0.8823529411764706,0.8571428571428571,,1.0,1.0,3.5294117647058822,17,14.0
pad,7,0.05,M1,24,False,1.0,1.0,0.0,1.0,1.0,4.0,22,16.0
pad,7,0.05,M2,160,False,0.9617834394904459,0.966360856269113,0.0,1.0,1.0,3.5859872611464967,157,109.0
pad,7,0.05,M3,73,False,0.9855072463768116,0.9893617021276596,0.0,1.0,1.0,3.710144927536232,69,47.0
pad,7,0.05,M4,13,True,1.0,1.0,0.0,1.0,1.0,4.166666666666667,6,4.0
pad,7,0.05,M5,2,True,1.0,1.0,0.0,1.0,1.0,4.666666666666667,3,3.0
pad,7,0.05,marginal-M1,290,False,0.9090909090909091,,0.0,1.0,,3.9545454545454546,22,
pad,7,0.05,marginal-M2,290,False,0.9554140127388535,,0.0,1.0,,4.057324840764331,157,
pad,7,0.05,marginal-M3,290,False,0.9710144927536232,,0.0,1.0,,3.8550724637681157,69,
pad,7,0.05,marginal-M4,290,False,1.0,,0.0,1.0,,5.0,6,
pad,7,0.05,marginal-M5,290,False,1.0,,0.0,1.0,,3.3333333333333335,3,
pad,7,0.1,B,25,False,0.8235294117647058,0.7857142857142857,,1.0,1.0,3.235294117647059,17,14.0
pad,7,0.1,M1,24,False,0.9090909090909091,0.875,0.0,1.0,1.0,3.409090909090909,22,16.0
pad,7,0.1,M2,160,False,0.9363057324840764,0.9342507645259939,0.0,1.0,1.0,3.2738853503184715,157,109.0
pad,7,0.1,M3,73,False,0.927536231884058,0.9042553191489362,0.0,1.0,1.0,2.753623188405797,69,47.0
pad,7,0.1,M4,13,False,1.0,1.0,0.0,1.0,1.0,4.0,6,4.0
pad,7,0.1,M5,2,True,1.0,1.0,0.0,1.0,1.0,4.666666666666667,3,3.0
pad,7,0.1,marginal-M1,290,False,0.8636363636363636,,0.0,1.0,,3.1363636363636362,22,
pad,7,0.1,marginal-M2,290,False,0.8726114649681529,,0.0,1.0,,3.286624203821656,157,
pad,7,0.1,marginal-M3,290,False,0.927536231884058,,0.0,1.0,,3.028985507246377,69,
pad,7,0.1,marginal-M4,290,False,0.8333333333333334,,0.0,1.0,,3.1666666666666665,6,
pad,7,0.1,marginal-M5,290,False,1.0,,0.0,1.0,,2.6666666666666665,3,
pad,7,0.15,B,25,False,0.7058823529411765,0.6428571428571429,,0.8823529411764706,0.9523809523809524,2.588235294117647,17,14.0
pad,7,0.15,M1,24,False,0.9090909090909091,0.875,0.0,1.0,1.0,3.1818181818181817,22,16.0
pad,7,0.15,M2,160,False,0.8662420382165605,0.8837920489296636,0.0,1.0,1.0,2.828025477707006,157,109.0
pad,7,0.15,M3,73,False,0.8260869565217391,0.8111702127659575,0.0,1.0,1.0,2.4057971014492754,69,47.0
pad,7,0.15,M4,13,False,0.8333333333333334,0.75,0.0,1.0,1.0,2.5,6,4.0
pad,7,0.15,M5,2,True,1.0,1.0,0.0,1.0,1.0,4.666666666666667,3,3.0
pad,7,0.15,marginal-M1,290,False,0.8181818181818182,,0.0,1.0,,2.6818181818181817,22,
pad,7,0.15,marginal-M2,290,False,0.8280254777070064,,0.0,1.0,,2.840764331210191,157,
pad,7,0.15,marginal-M3,290,False,0.8695652173913043,,0.0,1.0,,2.6956521739130435,69,
pad,7,0.15,marginal-M4,290,False,0.8333333333333334,,0.0,1.0,,2.6666666666666665,6,
pad,7,0.15,marginal-M5,290,False,0.3333333333333333,,0.0,1.0,,2.0,3,
hiba,8,0.05,B,169,False,0.985781990521327,0.9565217391304348,,1.0,1.0,5.786729857819905,211,69.0
hiba,8,0.05,M1,23,False,1.0,1.0,0.0,1.0,1.0,6.157894736842105,19,11.0
hiba,8,0.05,M2,217,False,0.96,0.9489795918367347,0.0,1.0,1.0,6.208,125,98.0
hiba,8,0.05,M3,27,False,1.0,1.0,0.0,1.0,1.0,6.555555555555555,9,7.0
hiba,8,0.05,marginal-M1,396,False,1.0,,0.0,1.0,,6.2631578947368425,19,
hiba,8,0.05,marginal-M2,396,False,0.976,,0.0,1.0,,5.968,125,
hiba,8,0.05,marginal-M3,396,False,1.0,,0.0,1.0,,6.222222222222222,9,
hiba,8,0.1,B,169,False,0.966824644549763,0.9227053140096618,,0.9620853080568721,0.9652173913043477,3.971563981042654,211,69.0
hiba,8,0.1,M1,23,False,1.0,1.0,0.0,1.0,1.0,5.2631578947368425,19,11.0
hiba,8,0.1,M2,217,False,0.936,0.9285714285714286,0.016,0.984,0.9897959183673469,4.68,125,98.0
hiba,8,0.1,M3,27,False,1.0,1.0,0.0,1.0,1.0,5.0,9,7.0
hiba,8,0.1,marginal-M1,396,False,1.0,,0.0,1.0,,4.631578947368421,19,
hiba,8,0.1,marginal-M2,396,False,0.944,,0.008,0.992,,4.6,125,
hiba,8,0.1,marginal-M3,396,False,1.0,,0.0,1.0,,5.444444444444445,9,
hiba,8,0.15,B,169,False,0.9478672985781991,0.8894927536231884,,0.8957345971563981,0.9061594202898552,3.255924170616114,211,69.0
hiba,8,0.15,M1,23,False,1.0,1.0,0.0,1.0,1.0,4.315789473684211,19,11.0
hiba,8,0.15,M2,217,False,0.872,0.8840136054421768,0.032,0.968,0.976190476190476,3.832,125,98.0
hiba,8,0.15,M3,27,False,1.0,1.0,0.0,1.0,1.0,4.777777777777778,9,7.0
hiba,8,0.15,marginal-M1,396,False,1.0,,0.0,1.0,,3.8421052631578947,19,
hiba,8,0.15,marginal-M2,396,False,0.936,,0.016,0.984,,3.984,125,
hiba,8,0.15,marginal-M3,396,False,1.0,,0.0,1.0,,4.888888888888889,9,
pad,8,0.05,B,23,False,1.0,1.0,,1.0,1.0,4.105263157894737,19,16.0
pad,8,0.05,M1,21,False,0.972972972972973,0.9473684210526315,0.0,1.0,1.0,4.054054054054054,37,19.0
pad,8,0.05,M2,148,False,0.9775280898876404,0.9848484848484848,0.0,1.0,1.0,4.073033707865169,178,121.0
pad,8,0.05,M3,74,False,0.9857142857142858,0.9782608695652174,0.0,1.0,1.0,4.442857142857143,70,46.0
pad,8,0.05,M4,13,True,1.0,1.0,0.0,1.0,1.0,4.833333333333333,6,4.0
pad,8,0.05,M5,3,True,1.0,1.0,0.0,1.0,1.0,4.333333333333333,3,2.0
pad,8,0.05,marginal-M1,274,False,0.972972972972973,,0.0,1.0,,3.972972972972973,37,
pad,8,0.05,marginal-M2,274,False,0.9775280898876404,,0.0,1.0,,4.03932584269663,178,
pad,8,0.05,marginal-M3,274,False,0.9857142857142858,,0.0,1.0,,4.3,70,
pad,8,0.05,marginal-M4,274,False,1.0,,0.0,1.0,,3.8333333333333335,6,
pad,8,0.05,marginal-M5,274,False,1.0,,0.0,1.0,,2.0,3,
pad,8,0.1,B,23,False,1.0,1.0,,1.0,1.0,3.5789473684210527,19,16.0
pad,8,0.1,M1,21,False,0.972972972972973,0.9473684210526315,0.0,1.0,1.0,3.972972972972973,37,19.0
pad,8,0.1,M2,148,False,0.9438202247191011,0.9504132231404959,0.0,1.0,1.0,3.747191011235955,178,121.0
pad,8,0.1,M3,74,False,0.9857142857142858,0.9782608695652174,0.0,1.0,1.0,3.9714285714285715,70,46.0
pad,8,0.1,M4,13,False,1.0,1.0,0.0,1.0,1.0,4.0,6,4.0
pad,8,0.1,M5,3,True,1.0,1.0,0.0,1.0,1.0,4.333333333333333,3,2.0
pad,8,0.1,marginal-M1,274,False,0.918918918918919,,0.0,1.0,,3.4324324324324325,37,
pad,8,0.1,marginal-M2,274,False,0.9325842696629213,,0.0,1.0,,3.5168539325842696,178,
pad,8,0.1,marginal-M3,274,False,0.9857142857142858,,0.0,1.0,,3.757142857142857,70,
pad,8,0.1,marginal-M4,274,False,1.0,,0.0,1.0,,3.1666666666666665,6,
pad,8,0.1,marginal-M5,274,False,1.0,,0.0,1.0,,1.6666666666666667,3,
pad,8,0.15,B,23,False,1.0,1.0,,0.9473684210526315,0.9791666666666666,2.8947368421052633,19,16.0
pad,8,0.15,M1,21,False,0.918918918918919,0.9078947368421053,0.0,1.0,1.0,3.081081081081081,37,19.0
pad,8,0.15,M2,148,False,0.8820224719101124,0.8966942148760331,0.0,1.0,1.0,2.960674157303371,178,121.0
pad,8,0.15,M3,74,False,0.8857142857142857,0.875,0.0,1.0,1.0,3.1285714285714286,70,46.0
pad,8,0.15,M4,13,False,1.0,1.0,0.0,1.0,1.0,2.5,6,4.0
pad,8,0.15,M5,3,True,1.0,1.0,0.0,1.0,1.0,4.0,3,2.0
pad,8,0.15,marginal-M1,274,False,0.8648648648648649,,0.0,1.0,,2.7837837837837838,37,
pad,8,0.15,marginal-M2,274,False,0.848314606741573,,0.0,1.0,,2.865168539325843,178,
pad,8,0.15,marginal-M3,274,False,0.9,,0.0,1.0,,3.2857142857142856,70,
pad,8,0.15,marginal-M4,274,False,1.0,,0.0,1.0,,2.3333333333333335,6,
pad,8,0.15,marginal-M5,274,False,0.6666666666666666,,0.0,1.0,,0.6666666666666666,3,
hiba,9,0.05,B,169,False,0.9852216748768473,0.967391304347826,,1.0,1.0,5.5763546798029555,203,69.0
hiba,9,0.05,M1,21,False,0.9411764705882353,0.9230769230769231,0.0,1.0,1.0,6.0,17,13.0
hiba,9,0.05,M2,225,False,0.9159663865546218,0.9388888888888889,0.0,1.0,1.0,6.310924369747899,119,90.0
hiba,9,0.05,M3,24,False,1.0,1.0,0.0,1.0,1.0,6.7,10,10.0
hiba,9,0.05,marginal-M1,396,False,1.0,,0.0,1.0,,6.176470588235294,17,
hiba,9,0.05,marginal-M2,396,False,0.9411764705882353,,0.0,1.0,,6.025210084033613,119,
hiba,9,0.05,marginal-M3,396,False,1.0,,0.0,1.0,,6.0,10,
hiba,9,0.1,B,169,False,0.9261083743842364,0.8485507246376811,,0.9605911330049262,0.9875776397515528,3.7881773399014778,203,69.0
hiba,9,0.1,M1,21,False,0.9411764705882353,0.9230769230769231,0.0,1.0,1.0,4.9411764705882355,17,13.0
hiba,9,0.1,M2,225,False,0.8823529411764706,0.9027777777777778,0.0,1.0,1.0,4.697478991596639,119,90.0
hiba,9,0.1,M3,24,False,1.0,1.0,0.0,1.0,1.0,5.1,10,10.0
hiba,9,0.1,marginal-M1,396,False,0.9411764705882353,,0.0,1.0,,4.647058823529412,17,
hiba,9,0.1,marginal-M2,396,False,0.8907563025210085,,0.0,1.0,,4.6722689075630255,119,
hiba,9,0.1,marginal-M3,396,False,1.0,,0.0,1.0,,5.2,10,
hiba,9,0.15,B,169,False,0.9014778325123153,0.8050724637681159,,0.8817733990147784,0.9324821716126065,3.2019704433497536,203,69.0
hiba,9,0.15,M1,21,False,0.9411764705882353,0.9230769230769231,0.0,1.0,1.0,4.117647058823529,17,13.0
hiba,9,0.15,M2,225,False,0.8487394957983193,0.875,0.008403361344537815,0.9915966386554622,0.9972222222222222,4.067226890756302,119,90.0
hiba,9,0.15,M3,24,False,1.0,1.0,0.0,1.0,1.0,4.8,10,10.0
hiba,9,0.15,marginal-M1,396,False,0.9411764705882353,,0.0,1.0,,3.9411764705882355,17,
hiba,9,0.15,marginal-M2,396,False,0.8487394957983193,,0.008403361344537815,0.9915966386554622,,3.6050420168067228,119,
hiba,9,0.15,marginal-M3,396,False,1.0,,0.0,1.0,,4.1,10,
pad,9,0.05,B,17,True,1.0,1.0,,1.0,1.0,6.583333333333333,24,22.0
pad,9,0.05,M1,23,False,1.0,1.0,0.0,1.0,1.0,7.3,30,17.0
pad,9,0.05,M2,157,False,0.98125,0.9791666666666666,0.0,1.0,1.0,7.3875,160,112.0
pad,9,0.05,M3,70,False,0.963855421686747,0.96,0.0,1.0,1.0,6.819277108433735,83,50.0
pad,9,0.05,M4,9,True,1.0,1.0,0.0,1.0,1.0,8.0,11,8.0
pad,9,0.05,M5,3,True,1.0,1.0,0.0,1.0,1.0,8.0,2,2.0
pad,9,0.05,marginal-M1,273,False,0.9333333333333333,,0.0,1.0,,3.933333333333333,30,
pad,9,0.05,marginal-M2,273,False,0.975,,0.0,1.0,,4.1625,160,
pad,9,0.05,marginal-M3,273,False,0.963855421686747,,0.0,1.0,,4.096385542168675,83,
pad,9,0.05,marginal-M4,273,False,0.9090909090909091,,0.0,1.0,,4.909090909090909,11,
pad,9,0.05,marginal-M5,273,False,1.0,,0.0,1.0,,3.0,2,
pad,9,0.1,B,17,False,0.9583333333333334,0.9545454545454546,,0.9583333333333334,0.9545454545454546,3.2916666666666665,24,22.0
pad,9,0.1,M1,23,False,0.9333333333333333,0.9215686274509803,0.0,1.0,1.0,3.9,30,17.0
pad,9,0.1,M2,157,False,0.9625,0.962797619047619,0.0,1.0,1.0,3.9375,160,112.0
pad,9,0.1,M3,70,False,0.8554216867469879,0.8708333333333335,0.0,1.0,1.0,3.325301204819277,83,50.0
pad,9,0.1,M4,9,False,0.45454545454545453,0.4791666666666667,0.09090909090909091,0.9090909090909091,0.9375,2.8181818181818183,11,8.0
