cohort,draw,alpha,stratum,n_cal,degenerate,coverage,coverage_pw,miss_rate,referral,referral_pw,set_size,n_test
pad,3,0.1,sens-AK,,,,,,1.0,,,47
pad,3,0.1,cov-BKL,,,0.9,,,,,,10
pad,3,0.1,cov-SCC,,,0.6944444444444444,,,,,,36
pad,3,0.1,sens-SCC,,,,,,1.0,,,36
pad,3,0.15,B,19.0,False,0.9166666666666666,0.9,,1.0,1.0,2.6666666666666665,24
pad,3,0.15,M1,26.0,False,0.8181818181818182,0.7976190476190476,0.0,1.0,1.0,2.3636363636363638,22
pad,3,0.15,M2,160.0,False,0.8385093167701864,0.8386850152905198,0.0,1.0,1.0,2.453416149068323,161
pad,3,0.15,M3,77.0,False,0.9629629629629629,0.9534883720930233,0.0,1.0,1.0,2.5185185185185186,54
pad,3,0.15,M4,10.0,False,0.8888888888888888,0.8571428571428571,0.0,1.0,1.0,3.5555555555555554,9
pad,3,0.15,M5,3.0,True,1.0,1.0,0.0,1.0,1.0,4.333333333333333,3
pad,3,0.15,cov-MEL,,,0.9,,,,,,10
pad,3,0.15,sens-MEL,,,,,,1.0,,,10
pad,3,0.15,cov-NV,,,0.9285714285714286,,,,,,14
pad,3,0.15,cov-BCC,,,0.9230769230769231,,,,,,156
pad,3,0.15,sens-BCC,,,,,,1.0,,,156
pad,3,0.15,cov-AK,,,0.8936170212765957,,,,,,47
pad,3,0.15,sens-AK,,,,,,1.0,,,47
pad,3,0.15,cov-BKL,,,0.9,,,,,,10
pad,3,0.15,cov-SCC,,,0.5833333333333334,,,,,,36
pad,3,0.15,sens-SCC,,,,,,1.0,,,36
hiba,4,0.05,B,163.0,False,0.9855769230769231,0.96,,1.0,1.0,5.966346153846154,208
hiba,4,0.05,M1,23.0,False,1.0,1.0,0.0,1.0,1.0,6.526315789473684,19
hiba,4,0.05,M2,230.0,False,0.9512195121951219,0.961764705882353,0.0,1.0,1.0,6.414634146341464,123
hiba,4,0.05,M3,22.0,False,0.9285714285714286,0.9166666666666666,0.0,1.0,1.0,6.285714285714286,14
hiba,4,0.05,cov-MEL,,,1.0,,,,,,38
hiba,4,0.05,sens-MEL,,,,,,1.0,,,38
hiba,4,0.05,cov-NV,,,1.0,,,,,,165
hiba,4,0.05,cov-BCC,,,0.9864864864864865,,,,,,74
hiba,4,0.05,sens-BCC,,,,,,1.0,,,74
hiba,4,0.05,cov-AK,,,0.8,,,,,,15
hiba,4,0.05,sens-AK,,,,,,1.0,,,15
hiba,4,0.05,cov-BKL,,,1.0,,,,,,16
hiba,4,0.05,cov-DF,,,0.8181818181818182,,,,,,11
hiba,4,0.05,cov-VASC,,,0.9375,,,,,,16
hiba,4,0.05,cov-SCC,,,0.896551724137931,,,,,,29
hiba,4,0.05,sens-SCC,,,,,,1.0,,,29
hiba,4,0.1,B,163.0,False,0.9326923076923077,0.8733333333333333,,1.0,1.0,3.5913461538461537,208
hiba,4,0.1,M1,23.0,False,1.0,1.0,0.0,1.0,1.0,4.526315789473684,19
hiba,4,0.1,M2,230.0,False,0.8861788617886179,0.9123529411764706,0.0,1.0,1.0,4.016260162601626,123
hiba,4,0.1,M3,22.0,False,0.8571428571428571,0.8333333333333334,0.0,1.0,1.0,3.9285714285714284,14
hiba,4,0.1,cov-MEL,,,0.9473684210526315,,,,,,38
hiba,4,0.1,sens-MEL,,,,,,1.0,,,38
hiba,4,0.1,cov-NV,,,0.9939393939393939,,,,,,165
hiba,4,0.1,cov-BCC,,,0.9594594594594594,,,,,,74
hiba,4,0.1,sens-BCC,,,,,,1.0,,,74
hiba,4,0.1,cov-AK,,,0.7333333333333333,,,,,,15
hiba,4,0.1,sens-AK,,,,,,1.0,,,15
hiba,4,0.1,cov-BKL,,,1.0,,,,,,16
hiba,4,0.1,cov-DF,,,0.45454545454545453,,,,,,11
hiba,4,0.1,cov-VASC,,,0.5625,,,,,,16
hiba,4,0.1,cov-SCC,,,0.7586206896551724,,,,,,29
hiba,4,0.1,sens-SCC,,,,,,1.0,,,29
hiba,4,0.15,B,163.0,False,0.9182692307692307,0.8466666666666667,,1.0,1.0,3.331730769230769,208
hiba,4,0.15,M1,23.0,False,1.0,1.0,0.0,1.0,1.0,4.0,19
hiba,4,0.15,M2,230.0,False,0.8861788617886179,0.9123529411764706,0.0,1.0,1.0,3.6504065040650406,123
hiba,4,0.15,M3,22.0,False,0.8571428571428571,0.8333333333333334,0.0,1.0,1.0,3.357142857142857,14
hiba,4,0.15,cov-MEL,,,0.9473684210526315,,,,,,38
hiba,4,0.15,sens-MEL,,,,,,1.0,,,38
hiba,4,0.15,cov-NV,,,0.9878787878787879,,,,,,165
hiba,4,0.15,cov-BCC,,,0.9594594594594594,,,,,,74
hiba,4,0.15,sens-BCC,,,,,,1.0,,,74
hiba,4,0.15,cov-AK,,,0.7333333333333333,,,,,,15
hiba,4,0.15,sens-AK,,,,,,1.0,,,15
hiba,4,0.15,cov-BKL,,,0.9375,,,,,,16
hiba,4,0.15,cov-DF,,,0.45454545454545453,,,,,,11
hiba,4,0.15,cov-VASC,,,0.5,,,,,,16
hiba,4,0.15,cov-SCC,,,0.7586206896551724,,,,,,29
hiba,4,0.15,sens-SCC,,,,,,1.0,,,29
pad,4,0.05,B,18.0,True,1.0,1.0,,1.0,1.0,6.6,25
pad,4,0.05,M1,24.0,False,0.9655172413793104,0.9791666666666666,0.0,1.0,1.0,6.9655172413793105,29
pad,4,0.05,M2,161.0,False,0.9878048780487805,0.9876543209876543,0.0,1.0,1.0,7.5182926829268295,164
pad,4,0.05,M3,76.0,False,0.9016393442622951,0.8863636363636364,0.0,1.0,1.0,6.491803278688525,61
pad,4,0.05,M4,10.0,True,1.0,1.0,0.0,1.0,1.0,8.0,9
pad,4,0.05,M5,3.0,True,1.0,1.0,0.0,1.0,1.0,8.0,3
pad,4,0.05,cov-MEL,,,1.0,,,,,,7
pad,4,0.05,sens-MEL,,,,,,1.0,,,7
pad,4,0.05,cov-NV,,,1.0,,,,,,15
pad,4,0.05,cov-BCC,,,0.9940828402366864,,,,,,169
pad,4,0.05,sens-BCC,,,,,,1.0,,,169
pad,4,0.05,cov-AK,,,0.9649122807017544,,,,,,57
pad,4,0.05,sens-AK,,,,,,1.0,,,57
pad,4,0.05,cov-BKL,,,1.0,,,,,,10
pad,4,0.05,cov-SCC,,,0.8181818181818182,,,,,,33
pad,4,0.05,sens-SCC,,,,,,1.0,,,33
pad,4,0.1,B,18.0,False,1.0,1.0,,1.0,1.0,3.44,25
pad,4,0.1,M1,24.0,False,0.9655172413793104,0.9791666666666666,0.0,1.0,1.0,3.7241379310344827,29
pad,4,0.1,M2,161.0,False,0.9390243902439024,0.9508377425044093,0.0,1.0,1.0,3.7804878048780486,164
pad,4,0.1,M3,76.0,False,0.8852459016393442,0.8636363636363636,0.0,1.0,1.0,3.262295081967213,61
pad,4,0.1,M4,10.0,False,0.7777777777777778,0.7142857142857143,0.0,1.0,1.0,4.0,9
pad,4,0.1,M5,3.0,True,1.0,1.0,0.0,1.0,1.0,5.0,3
pad,4,0.1,cov-MEL,,,0.8571428571428571,,,,,,7
pad,4,0.1,sens-MEL,,,,,,1.0,,,7
pad,4,0.1,cov-NV,,,1.0,,,,,,15
pad,4,0.1,cov-BCC,,,0.9822485207100592,,,,,,169
pad,4,0.1,sens-BCC,,,,,,1.0,,,169
pad,4,0.1,cov-AK,,,0.9473684210526315,,,,,,57
pad,4,0.1,sens-AK,,,,,,1.0,,,57
pad,4,0.1,cov-BKL,,,1.0,,,,,,10
pad,4,0.1,cov-SCC,,,0.6060606060606061,,,,,,33
pad,4,0.1,sens-SCC,,,,,,1.0,,,33
pad,4,0.15,B,18.0,False,0.96,0.9523809523809523,,1.0,1.0,2.92,25
pad,4,0.15,M1,24.0,False,0.9655172413793104,0.9791666666666666,0.0,1.0,1.0,3.0,29
pad,4,0.15,M2,161.0,False,0.926829268292683,0.9438932980599648,0.0,1.0,1.0,2.9695121951219514,164
pad,4,0.15,M3,76.0,False,0.8688524590163934,0.8409090909090909,0.0,1.0,1.0,2.7049180327868854,61
pad,4,0.15,M4,10.0,False,0.7777777777777778,0.7142857142857143,0.0,1.0,1.0,3.2222222222222223,9
pad,4,0.15,M5,3.0,True,1.0,1.0,0.0,1.0,1.0,4.0,3
pad,4,0.15,cov-MEL,,,0.8571428571428571,,,,,,7
pad,4,0.15,sens-MEL,,,,,,1.0,,,7
pad,4,0.15,cov-NV,,,1.0,,,,,,15
pad,4,0.15,cov-BCC,,,0.9822485207100592,,,,,,169
pad,4,0.15,sens-BCC,,,,,,1.0,,,169
pad,4,0.15,cov-AK,,,0.9298245614035088,,,,,,57
pad,4,0.15,sens-AK,,,,,,1.0,,,57
pad,4,0.15,cov-BKL,,,0.9,,,,,,10
pad,4,0.15,cov-SCC,,,0.5454545454545454,,,,,,33
pad,4,0.15,sens-SCC,,,,,,1.0,,,33
hiba,5,0.05,B,173.0,False,0.9865771812080537,0.9769230769230769,,1.0,1.0,6.697986577181208,149
hiba,5,0.05,M1,20.0,False,1.0,1.0,0.0,1.0,1.0,6.863636363636363,22
hiba,5,0.05,M2,225.0,False,0.9913793103448276,0.9944444444444445,0.0,1.0,1.0,6.801724137931035,116
hiba,5,0.05,M3,18.0,True,1.0,1.0,0.0,1.0,1.0,7.5,24
hiba,5,0.05,cov-MEL,,,1.0,,,,,,55
hiba,5,0.05,sens-MEL,,,,,,1.0,,,55
hiba,5,0.05,cov-NV,,,1.0,,,,,,109
hiba,5,0.05,cov-BCC,,,1.0,,,,,,69
hiba,5,0.05,sens-BCC,,,,,,1.0,,,69
hiba,5,0.05,cov-AK,,,1.0,,,,,,14
hiba,5,0.05,sens-AK,,,,,,1.0,,,14
hiba,5,0.05,cov-BKL,,,1.0,,,,,,23
hiba,5,0.05,cov-DF,,,0.8333333333333334,,,,,,6
hiba,5,0.05,cov-VASC,,,0.9090909090909091,,,,,,11
hiba,5,0.05,cov-SCC,,,0.9583333333333334,,,,,,24
hiba,5,0.05,sens-SCC,,,,,,1.0,,,24
hiba,5,0.1,B,173.0,False,0.959731543624161,0.9333333333333333,,1.0,1.0,4.738255033557047,149
hiba,5,0.1,M1,20.0,False,1.0,1.0,0.0,1.0,1.0,5.2272727272727275,22
hiba,5,0.1,M2,225.0,False,0.9655172413793104,0.9666666666666667,0.0,1.0,1.0,4.844827586206897,116
hiba,5,0.1,M3,18.0,False,0.9583333333333334,0.9375,0.0,1.0,1.0,5.333333333333333,24
hiba,5,0.1,cov-MEL,,,1.0,,,,,,55
hiba,5,0.1,sens-MEL,,,,,,1.0,,,55
hiba,5,0.1,cov-NV,,,0.9908256880733946,,,,,,109
hiba,5,0.1,cov-BCC,,,0.9565217391304348,,,,,,69
hiba,5,0.1,sens-BCC,,,,,,1.0,,,69
hiba,5,0.1,cov-AK,,,1.0,,,,,,14
hiba,5,0.1,sens-AK,,,,,,1.0,,,14
hiba,5,0.1,cov-BKL,,,1.0,,,,,,23
hiba,5,0.1,cov-DF,,,0.6666666666666666,,,,,,6
hiba,5,0.1,cov-VASC,,,0.7272727272727273,,,,,,11
hiba,5,0.1,cov-SCC,,,0.9166666666666666,,,,,,24
hiba,5,0.1,sens-SCC,,,,,,1.0,,,24
hiba,5,0.15,B,173.0,False,0.9530201342281879,0.9179487179487179,,1.0,1.0,3.3691275167785233,149
hiba,5,0.15,M1,20.0,False,1.0,1.0,0.0,1.0,1.0,4.318181818181818,22
hiba,5,0.15,M2,225.0,False,0.9051724137931034,0.9144444444444444,0.0,1.0,1.0,3.8793103448275863,116
hiba,5,0.15,M3,18.0,False,0.9166666666666666,0.875,0.0,1.0,1.0,3.5416666666666665,24
hiba,5,0.15,cov-MEL,,,0.9636363636363636,,,,,,55
hiba,5,0.15,sens-MEL,,,,,,1.0,,,55
hiba,5,0.15,cov-NV,,,0.9908256880733946,,,,,,109
hiba,5,0.15,cov-BCC,,,0.927536231884058,,,,,,69
hiba,5,0.15,sens-BCC,,,,,,1.0,,,69
hiba,5,0.15,cov-AK,,,0.9285714285714286,,,,,,14
hiba,5,0.15,sens-AK,,,,,,1.0,,,14
hiba,5,0.15,cov-BKL,,,1.0,,,,,,23
hiba,5,0.15,cov-DF,,,0.5,,,,,,6
hiba,5,0.15,cov-VASC,,,0.7272727272727273,,,,,,11
hiba,5,0.15,cov-SCC,,,0.7916666666666666,,,,,,24
hiba,5,0.15,sens-SCC,,,,,,1.0,,,24
pad,5,0.05,B,26.0,False,1.0,1.0,,1.0,1.0,4.5,14
pad,5,0.05,M1,27.0,False,1.0,1.0,0.0,1.0,1.0,3.9473684210526314,19
pad,5,0.05,M2,165.0,False,0.9602649006622517,0.967948717948718,0.0,1.0,1.0,4.258278145695364,151
pad,5,0.05,M3,75.0,False,0.972972972972973,0.9555555555555556,0.0,1.0,1.0,4.148648648648648,74
pad,5,0.05,M4,4.0,True,1.0,1.0,0.0,1.0,1.0,5.375,16
pad,5,0.05,M5,3.0,True,1.0,1.0,0.0,1.0,1.0,5.0,3
pad,5,0.05,cov-MEL,,,0.75,,,,,,8
pad,5,0.05,sens-MEL,,,,,,1.0,,,8
pad,5,0.05,cov-NV,,,1.0,,,,,,9
pad,5,0.05,cov-BCC,,,1.0,,,,,,178
pad,5,0.05,sens-BCC,,,,,,1.0,,,178
pad,5,0.05,cov-AK,,,0.9433962264150944,,,,,,53
pad,5,0.05,sens-AK,,,,,,1.0,,,53
pad,5,0.05,cov-BKL,,,1.0,,,,,,5
pad,5,0.05,cov-SCC,,,0.875,,,,,,24
pad,5,0.05,sens-SCC,,,,,,1.0,,,24
pad,5,0.1,B,26.0,False,1.0,1.0,,1.0,1.0,4.0,14
pad,5,0.1,M1,27.0,False,0.8421052631578947,0.9230769230769231,0.0,1.0,1.0,3.4210526315789473,19
pad,5,0.1,M2,165.0,False,0.9403973509933775,0.9511217948717949,0.0,1.0,1.0,3.728476821192053,151
pad,5,0.1,M3,75.0,False,0.8918918918918919,0.8444444444444444,0.0,1.0,1.0,3.27027027027027,74
pad,5,0.1,M4,4.0,True,1.0,1.0,0.0,1.0,1.0,5.25,16
pad,5,0.1,M5,3.0,True,1.0,1.0,0.0,1.0,1.0,5.0,3
pad,5,0.1,cov-MEL,,,0.75,,,,,,8
pad,5,0.1,sens-MEL,,,,,,1.0,,,8
pad,5,0.1,cov-NV,,,1.0,,,,,,9
pad,5,0.1,cov-BCC,,,0.9719101123595506,,,,,,178
pad,5,0.1,sens-BCC,,,,,,1.0,,,178
pad,5,0.1,cov-AK,,,0.9433962264150944,,,,,,53
pad,5,0.1,sens-AK,,,,,,1.0,,,53
pad,5,0.1,cov-BKL,,,1.0,,,,,,5
pad,5,0.1,cov-SCC,,,0.5833333333333334,,,,,,24
pad,5,0.1,sens-SCC,,,,,,1.0,,,24
pad,5,0.15,B,26.0,False,0.9285714285714286,0.9230769230769231,,1.0,1.0,3.5,14
pad,5,0.15,M1,27.0,False,0.8421052631578947,0.9230769230769231,0.0,1.0,1.0,2.473684210526316,19
pad,5,0.15,M2,165.0,False,0.9006622516556292,0.9070512820512822,0.0,1.0,1.0,2.5298013245033113,151
pad,5,0.15,M3,75.0,False,0.8918918918918919,0.8444444444444444,0.0,1.0,1.0,2.445945945945946,74
pad,5,0.15,M4,4.0,True,1.0,1.0,0.0,1.0,1.0,4.5,16
pad,5,0.15,M5,3.0,True,1.0,1.0,0.0,1.0,1.0,4.0,3
pad,5,0.15,cov-MEL,,,0.75,,,,,,8
pad,5,0.15,sens-MEL,,,,,,1.0,,,8
pad,5,0.15,cov-NV,,,1.0,,,,,,9
pad,5,0.15,cov-BCC,,,0.9438202247191011,,,,,,178
pad,5,0.15,sens-BCC,,,,,,1.0,,,178
pad,5,0.15,cov-AK,,,0.9433962264150944,,,,,,53
pad,5,0.15,sens-AK,,,,,,1.0,,,53
pad,5,0.15,cov-BKL,,,0.8,,,,,,5
pad,5,0.15,cov-SCC,,,0.5416666666666666,,,,,,24
pad,5,0.15,sens-SCC,,,,,,1.0,,,24
hiba,6,0.05,B,165.0,False,0.9770992366412213,0.9657534246575342,,1.0,1.0,5.99236641221374,131
hiba,6,0.05,M1,28.0,False,1.0,1.0,0.0,1.0,1.0,5.916666666666667,12
hiba,6,0.05,M2,221.0,False,0.9572649572649573,0.9468085106382979,0.0,1.0,1.0,6.367521367521367,117
hiba,6,0.05,M3,23.0,False,1.0,1.0,0.0,1.0,1.0,6.6923076923076925,13
hiba,6,0.05,cov-MEL,,,1.0,,,,,,45
hiba,6,0.05,sens-MEL,,,,,,1.0,,,45
hiba,6,0.05,cov-NV,,,1.0,,,,,,90
hiba,6,0.05,cov-BCC,,,1.0,,,,,,64
hiba,6,0.05,sens-BCC,,,,,,1.0,,,64
hiba,6,0.05,cov-AK,,,0.875,,,,,,8
hiba,6,0.05,sens-AK,,,,,,1.0,,,8
hiba,6,0.05,cov-BKL,,,1.0,,,,,,17
hiba,6,0.05,cov-DF,,,0.7857142857142857,,,,,,14
hiba,6,0.05,cov-VASC,,,1.0,,,,,,10
hiba,6,0.05,cov-SCC,,,0.84,,,,,,25
hiba,6,0.05,sens-SCC,,,,,,1.0,,,25
hiba,6,0.1,B,165.0,False,0.916030534351145,0.9086757990867579,,1.0,1.0,3.9236641221374047,131
hiba,6,0.1,M1,28.0,False,0.9166666666666666,0.9444444444444445,0.0,1.0,1.0,4.416666666666667,12
hiba,6,0.1,M2,221.0,False,0.9316239316239316,0.9148936170212766,0.0,1.0,1.0,4.273504273504273,117
hiba,6,0.1,M3,23.0,False,1.0,1.0,0.0,1.0,1.0,5.3076923076923075,13
hiba,6,0.1,cov-MEL,,,0.9777777777777777,,,,,,45
hiba,6,0.1,sens-MEL,,,,,,1.0,,,45
hiba,6,0.1,cov-NV,,,1.0,,,,,,90
hiba,6,0.1,cov-BCC,,,0.96875,,,,,,64
hiba,6,0.1,sens-BCC,,,,,,1.0,,,64
hiba,6,0.1,cov-AK,,,0.875,,,,,,8
hiba,6,0.1,sens-AK,,,,,,1.0,,,8
hiba,6,0.1,cov-BKL,,,1.0,,,,,,17
hiba,6,0.1,cov-DF,,,0.42857142857142855,,,,,,14
hiba,6,0.1,cov-VASC,,,0.7,,,,,,10
hiba,6,0.1,cov-SCC,,,0.8,,,,,,25
hiba,6,0.1,sens-SCC,,,,,,1.0,,,25
hiba,6,0.15,B,165.0,False,0.9083969465648855,0.8949771689497716,,1.0,1.0,3.213740458015267,131
hiba,6,0.15,M1,28.0,False,0.6666666666666666,0.7222222222222222,0.0,1.0,1.0,3.3333333333333335,12
hiba,6,0.15,M2,221.0,False,0.8974358974358975,0.8882978723404256,0.0,1.0,1.0,3.735042735042735,117
hiba,6,0.15,M3,23.0,False,0.9230769230769231,0.9090909090909091,0.0,1.0,1.0,3.769230769230769,13
hiba,6,0.15,cov-MEL,,,0.9777777777777777,,,,,,45
hiba,6,0.15,sens-MEL,,,,,,1.0,,,45
hiba,6,0.15,cov-NV,,,1.0,,,,,,90
hiba,6,0.15,cov-BCC,,,0.921875,,,,,,64
hiba,6,0.15,sens-BCC,,,,,,1.0,,,64
hiba,6,0.15,cov-AK,,,0.75,,,,,,8
hiba,6,0.15,sens-AK,,,,,,1.0,,,8
hiba,6,0.15,cov-BKL,,,1.0,,,,,,17
hiba,6,0.15,cov-DF,,,0.42857142857142855,,,,,,14
hiba,6,0.15,cov-VASC,,,0.6,,,,,,10
hiba,6,0.15,cov-SCC,,,0.64,,,,,,25
hiba,6,0.15,sens-SCC,,,,,,1.0,,,25
pad,6,0.05,B,22.0,False,0.9473684210526315,0.9411764705882353,,1.0,1.0,4.2631578947368425,19
pad,6,0.05,M1,24.0,False,1.0,1.0,0.0,1.0,1.0,4.346153846153846,26
pad,6,0.05,M2,157.0,False,0.9696969696969697,0.9821428571428571,0.0,1.0,1.0,4.442424242424242,165
pad,6,0.05,M3,73.0,False,0.9733333333333334,0.9574468085106383,0.0,1.0,1.0,4.013333333333334,75
pad,6,0.05,M4,9.0,True,1.0,1.0,0.0,1.0,1.0,5.5,10
pad,6,0.05,M5,4.0,True,1.0,1.0,0.0,1.0,1.0,6.0,1
pad,6,0.05,cov-MEL,,,0.9090909090909091,,,,,,11
pad,6,0.05,sens-MEL,,,,,,1.0,,,11
pad,6,0.05,cov-NV,,,0.9090909090909091,,,,,,11
pad,6,0.05,cov-BCC,,,1.0,,,,,,168
pad,6,0.05,sens-BCC,,,,,,1.0,,,168
pad,6,0.05,cov-AK,,,0.9846153846153847,,,,,,65
pad,6,0.05,sens-AK,,,,,,1.0,,,65
pad,6,0.05,cov-BKL,,,1.0,,,,,,8
pad,6,0.05,cov-SCC,,,0.8484848484848485,,,,,,33
pad,6,0.05,sens-SCC,,,,,,1.0,,,33
pad,6,0.1,B,22.0,False,0.9473684210526315,0.9411764705882353,,1.0,1.0,3.210526315789474,19
pad,6,0.1,M1,24.0,False,0.9615384615384616,0.9375,0.0,1.0,1.0,3.423076923076923,26
pad,6,0.1,M2,157.0,False,0.9030303030303031,0.9174107142857143,0.0,1.0,1.0,2.963636363636364,165
pad,6,0.1,M3,73.0,False,0.9466666666666667,0.925531914893617,0.0,1.0,1.0,3.066666666666667,75
pad,6,0.1,M4,9.0,False,1.0,1.0,0.0,1.0,1.0,4.5,10
pad,6,0.1,M5,4.0,True,1.0,1.0,0.0,1.0,1.0,6.0,1
pad,6,0.1,cov-MEL,,,0.8181818181818182,,,,,,11
pad,6,0.1,sens-MEL,,,,,,1.0,,,11
pad,6,0.1,cov-NV,,,0.9090909090909091,,,,,,11
pad,6,0.1,cov-BCC,,,0.9702380952380952,,,,,,168
pad,6,0.1,sens-BCC,,,,,,1.0,,,168
pad,6,0.1,cov-AK,,,0.9538461538461539,,,,,,65
pad,6,0.1,sens-AK,,,,,,1.0,,,65
pad,6,0.1,cov-BKL,,,1.0,,,,,,8
pad,6,0.1,cov-SCC,,,0.6666666666666666,,,,,,33
pad,6,0.1,sens-SCC,,,,,,1.0,,,33
pad,6,0.15,B,22.0,False,0.8947368421052632,0.8823529411764706,,1.0,1.0,2.526315789473684,19
pad,6,0.15,M1,24.0,False,0.8846153846153846,0.859375,0.0,1.0,1.0,2.5,26
pad,6,0.15,M2,157.0,False,0.8727272727272727,0.8854166666666667,0.0,1.0,1.0,2.393939393939394,165
pad,6,0.15,M3,73.0,False,0.9333333333333333,0.9184397163120568,0.0,1.0,1.0,2.48,75
pad,6,0.15,M4,9.0,False,1.0,1.0,0.0,1.0,1.0,4.2,10
pad,6,0.15,M5,4.0,True,1.0,1.0,0.0,1.0,1.0,6.0,1
pad,6,0.15,cov-MEL,,,0.7272727272727273,,,,,,11
pad,6,0.15,sens-MEL,,,,,,1.0,,,11
pad,6,0.15,cov-NV,,,0.8181818181818182,,,,,,11
pad,6,0.15,cov-BCC,,,0.9464285714285714,,,,,,168
pad,6,0.15,sens-BCC,,,,,,1.0,,,168
pad,6,0.15,cov-AK,,,0.9384615384615385,,,,,,65
pad,6,0.15,sens-AK,,,,,,1.0,,,65
pad,6,0.15,cov-BKL,,,1.0,,,,,,8
pad,6,0.15,cov-SCC,,,0.6060606060606061,,,,,,33
pad,6,0.15,sens-SCC,,,,,,1.0,,,33
hiba,7,0.05,B,154.0,False,0.9798387096774194,0.9404761904761905,,1.0,1.0,5.963709677419355,248
hiba,7,0.05,M1,23.0,False,0.8947368421052632,0.8787878787878788,0.0,1.0,1.0,5.421052631578948,19
hiba,7,0.05,M2,231.0,False,0.9821428571428571,0.9821428571428571,0.0,1.0,1.0,6.285714285714286,112
hiba,7,0.05,M3,29.0,False,1.0,1.0,0.0,1.0,1.0,6.8,5
hiba,7,0.05,cov-MEL,,,1.0,,,,,,48
hiba,7,0.05,sens-MEL,,,,,,1.0,,,48
hiba,7,0.05,cov-NV,,,1.0,,,,,,200
hiba,7,0.05,cov-BCC,,,0.9636363636363636,,,,,,55
hiba,7,0.05,sens-BCC,,,,,,1.0,,,55
hiba,7,0.05,cov-AK,,,1.0,,,,,,10
hiba,7,0.05,sens-AK,,,,,,1.0,,,10
hiba,7,0.05,cov-BKL,,,1.0,,,,,,18
hiba,7,0.05,cov-DF,,,0.7058823529411765,,,,,,17
hiba,7,0.05,cov-VASC,,,1.0,,,,,,13
hiba,7,0.05,cov-SCC,,,0.9130434782608695,,,,,,23
hiba,7,0.05,sens-SCC,,,,,,1.0,,,23
hiba,7,0.1,B,154.0,False,0.9516129032258065,0.8888888888888887,,1.0,1.0,3.903225806451613,248
hiba,7,0.1,M1,23.0,False,0.8421052631578947,0.8484848484848485,0.0,1.0,1.0,4.2105263157894735,19
hiba,7,0.1,M2,231.0,False,0.8928571428571429,0.8958333333333334,0.0,1.0,1.0,4.160714285714286,112
hiba,7,0.1,M3,29.0,False,1.0,1.0,0.0,1.0,1.0,4.8,5
hiba,7,0.1,cov-MEL,,,0.9583333333333334,,,,,,48
hiba,7,0.1,sens-MEL,,,,,,1.0,,,48
hiba,7,0.1,cov-NV,,,0.995,,,,,,200
hiba,7,0.1,cov-BCC,,,0.9272727272727272,,,,,,55
hiba,7,0.1,sens-BCC,,,,,,1.0,,,55
hiba,7,0.1,cov-AK,,,0.8,,,,,,10
hiba,7,0.1,sens-AK,,,,,,1.0,,,10
hiba,7,0.1,cov-BKL,,,1.0,,,,,,18
hiba,7,0.1,cov-DF,,,0.5294117647058824,,,,,,17
hiba,7,0.1,cov-VASC,,,0.7692307692307693,,,,,,13
hiba,7,0.1,cov-SCC,,,0.6956521739130435,,,,,,23
hiba,7,0.1,sens-SCC,,,,,,1.0,,,23
hiba,7,0.15,B,154.0,False,0.9193548387096774,0.8134920634920635,,1.0,1.0,3.185483870967742,248
hiba,7,0.15,M1,23.0,False,0.8421052631578947,0.8484848484848485,0.0,1.0,1.0,3.4210526315789473,19
hiba,7,0.15,M2,231.0,False,0.8571428571428571,0.8630952380952381,0.0,1.0,1.0,3.4017857142857144,112
hiba,7,0.15,M3,29.0,False,1.0,1.0,0.0,1.0,1.0,3.4,5
hiba,7,0.15,cov-MEL,,,0.9583333333333334,,,,,,48
hiba,7,0.15,sens-MEL,,,,,,1.0,,,48
hiba,7,0.15,cov-NV,,,0.985,,,,,,200
hiba,7,0.15,cov-BCC,,,0.9090909090909091,,,,,,55
hiba,7,0.15,sens-BCC,,,,,,1.0,,,55
hiba,7,0.15,cov-AK,,,0.8,,,,,,10
hiba,7,0.15,sens-AK,,,,,,1.0,,,10
hiba,7,0.15,cov-BKL,,,0.8888888888888888,,,,,,18
hiba,7,0.15,cov-DF,,,0.5294117647058824,,,,,,17
hiba,7,0.15,cov-VASC,,,0.46153846153846156,,,,,,13
hiba,7,0.15,cov-SCC,,,0.5652173913043478,,,,,,23
hiba,7,0.15,sens-SCC,,,,,,1.0,,,23
pad,7,0.05,B,25.0,False,0.9411764705882353,0.9285714285714286,,1.0,1.0,4.0,17
pad,7,0.05,M1,24.0,False,0.9285714285714286,0.9166666666666666,0.0,1.0,1.0,3.607142857142857,28
pad,7,0.05,M2,173.0,False,0.9696969696969697,0.96875,0.0,1.0,1.0,4.333333333333333,132
pad,7,0.05,M3,66.0,False,0.935064935064935,0.9166666666666666,0.0,1.0,1.0,3.792207792207792,77
pad,7,0.05,M4,9.0,True,1.0,1.0,0.0,1.0,1.0,5.5,10
pad,7,0.05,M5,3.0,True,1.0,1.0,0.0,1.0,1.0,5.5,2
pad,7,0.05,cov-MEL,,,0.8,,,,,,10
pad,7,0.05,sens-MEL,,,,,,1.0,,,10
pad,7,0.05,cov-NV,,,0.9285714285714286,,,,,,14
pad,7,0.05,cov-BCC,,,0.9873417721518988,,,,,,158
pad,7,0.05,sens-BCC,,,,,,1.0,,,158
pad,7,0.05,cov-AK,,,0.9375,,,,,,48
pad,7,0.05,sens-AK,,,,,,1.0,,,48
